2026-03-04 13:39:44 | INFO | bench.__main__ | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] Starting run device=cuda precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=68 x_post: shape=(32, 5, 1) dtype=float32 min=-245.623779296875 max=258.1363220214844 mean=-0.7833282351493835 std=48.537803649902344 norm=614.0399780273438 nan=0 inf=0 innov_norm=0.8252103924751282 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=69 x_post: shape=(32, 5, 1) dtype=float32 min=-249.39642333984375 max=262.23760986328125 mean=-0.7906961441040039 std=49.272682189941406 norm=623.3358154296875 nan=0 inf=0 innov_norm=0.7670179605484009 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=70 x_post: shape=(32, 5, 1) dtype=float32 min=-253.2228546142578 max=266.3203430175781 mean=-0.7936147451400757 std=50.0050163269043 norm=632.5986328125 nan=0 inf=0 innov_norm=0.8498167991638184 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=71 x_post: shape=(32, 5, 1) dtype=float32 min=-257.08563232421875 max=270.55029296875 mean=-0.7917030453681946 std=50.74272918701172 norm=641.928466796875 nan=0 inf=0 innov_norm=0.7803537845611572 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=72 x_post: shape=(32, 5, 1) dtype=float32 min=-260.85546875 max=274.83026123046875 mean=-0.7943311929702759 std=51.48435974121094 norm=651.3088989257812 nan=0 inf=0 innov_norm=0.7654320001602173 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=73 x_post: shape=(32, 5, 1) dtype=float32 min=-264.4888916015625 max=279.0672302246094 mean=-0.7916358709335327 std=52.22221755981445 norm=660.6405639648438 nan=0 inf=0 innov_norm=0.6874680519104004 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=74 x_post: shape=(32, 5, 1) dtype=float32 min=-268.06976318359375 max=283.2810974121094 mean=-0.7871853113174438 std=52.954280853271484 norm=669.8986206054688 nan=0 inf=0 innov_norm=0.6577211618423462 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=75 x_post: shape=(32, 5, 1) dtype=float32 min=-271.7323303222656 max=287.5877990722656 mean=-0.7859745025634766 std=53.696800231933594 norm=679.2894897460938 nan=0 inf=0 innov_norm=0.7685911655426025 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=76 x_post: shape=(32, 5, 1) dtype=float32 min=-275.342529296875 max=291.88165283203125 mean=-0.7821559906005859 std=54.43656921386719 norm=688.6453247070312 nan=0 inf=0 innov_norm=0.8520060777664185 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=77 x_post: shape=(32, 5, 1) dtype=float32 min=-278.8392333984375 max=296.18804931640625 mean=-0.7775161862373352 std=55.17918395996094 norm=698.036865234375 nan=0 inf=0 innov_norm=0.7782021164894104 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=78 x_post: shape=(32, 5, 1) dtype=float32 min=-282.2625427246094 max=300.40435791015625 mean=-0.7748384475708008 std=55.919288635253906 norm=707.397216796875 nan=0 inf=0 innov_norm=0.7523031830787659 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=79 x_post: shape=(32, 5, 1) dtype=float32 min=-285.7328186035156 max=304.60467529296875 mean=-0.7741092443466187 std=56.66775894165039 norm=716.8636474609375 nan=0 inf=0 innov_norm=0.7632933855056763 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=80 x_post: shape=(32, 5, 1) dtype=float32 min=-289.1510925292969 max=308.7375183105469 mean=-0.7759040594100952 std=57.41034698486328 norm=726.2561645507812 nan=0 inf=0 innov_norm=0.7770918011665344 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=81 x_post: shape=(32, 5, 1) dtype=float32 min=-292.6183166503906 max=312.93695068359375 mean=-0.7778381109237671 std=58.159114837646484 norm=735.7268676757812 nan=0 inf=0 innov_norm=0.6811403632164001 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=82 x_post: shape=(32, 5, 1) dtype=float32 min=-296.0234375 max=317.1506042480469 mean=-0.7808221578598022 std=58.9083251953125 norm=745.2033081054688 nan=0 inf=0 innov_norm=0.8176385164260864 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=83 x_post: shape=(32, 5, 1) dtype=float32 min=-299.35369873046875 max=321.4949951171875 mean=-0.7854864001274109 std=59.65941619873047 norm=754.7039794921875 nan=0 inf=0 innov_norm=0.7156467437744141 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=84 x_post: shape=(32, 5, 1) dtype=float32 min=-302.6216735839844 max=325.9508972167969 mean=-0.7848304510116577 std=60.409820556640625 norm=764.1949462890625 nan=0 inf=0 innov_norm=0.823384165763855 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=85 x_post: shape=(32, 5, 1) dtype=float32 min=-305.8351745605469 max=330.3829650878906 mean=-0.7899812459945679 std=61.165618896484375 norm=773.7551879882812 nan=0 inf=0 innov_norm=0.6653446555137634 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=86 x_post: shape=(32, 5, 1) dtype=float32 min=-309.0969543457031 max=334.7696533203125 mean=-0.7969026565551758 std=61.92012023925781 norm=783.2992553710938 nan=0 inf=0 innov_norm=0.8932763338088989 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=87 x_post: shape=(32, 5, 1) dtype=float32 min=-312.37396240234375 max=339.25152587890625 mean=-0.800432562828064 std=62.686527252197266 norm=792.9934692382812 nan=0 inf=0 innov_norm=0.7585673332214355 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=88 x_post: shape=(32, 5, 1) dtype=float32 min=-315.4818420410156 max=343.7430114746094 mean=-0.8010417819023132 std=63.4436149597168 norm=802.5692138671875 nan=0 inf=0 innov_norm=0.8454574942588806 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=89 x_post: shape=(32, 5, 1) dtype=float32 min=-318.52239990234375 max=348.2275695800781 mean=-0.8066698312759399 std=64.20478057861328 norm=812.197509765625 nan=0 inf=0 innov_norm=0.7492354512214661 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=90 x_post: shape=(32, 5, 1) dtype=float32 min=-321.5508728027344 max=352.8172607421875 mean=-0.816384494304657 std=64.97096252441406 norm=821.8897705078125 nan=0 inf=0 innov_norm=0.7141232490539551 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=91 x_post: shape=(32, 5, 1) dtype=float32 min=-324.6070556640625 max=357.3285217285156 mean=-0.8249496221542358 std=65.74075317382812 norm=831.6275024414062 nan=0 inf=0 innov_norm=0.7414455413818359 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=92 x_post: shape=(32, 5, 1) dtype=float32 min=-327.5900573730469 max=361.8096923828125 mean=-0.8283380270004272 std=66.50772857666016 norm=841.328857421875 nan=0 inf=0 innov_norm=0.8378690481185913 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=93 x_post: shape=(32, 5, 1) dtype=float32 min=-330.6121520996094 max=366.39593505859375 mean=-0.8327121734619141 std=67.2744140625 norm=851.0266723632812 nan=0 inf=0 innov_norm=0.8578448295593262 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=94 x_post: shape=(32, 5, 1) dtype=float32 min=-333.6619567871094 max=371.01300048828125 mean=-0.8363577127456665 std=68.04730987548828 norm=860.8030395507812 nan=0 inf=0 innov_norm=0.7250872850418091 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=95 x_post: shape=(32, 5, 1) dtype=float32 min=-336.6260070800781 max=375.5135803222656 mean=-0.839028000831604 std=68.81617736816406 norm=870.5281372070312 nan=0 inf=0 innov_norm=0.7341299653053284 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=96 x_post: shape=(32, 5, 1) dtype=float32 min=-339.5898132324219 max=380.0387268066406 mean=-0.8423582315444946 std=69.59224700927734 norm=880.3446044921875 nan=0 inf=0 innov_norm=0.8010315895080566 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=97 x_post: shape=(32, 5, 1) dtype=float32 min=-342.6392822265625 max=384.5209655761719 mean=-0.8462837338447571 std=70.3646240234375 norm=890.1143188476562 nan=0 inf=0 innov_norm=0.7487753629684448 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=98 x_post: shape=(32, 5, 1) dtype=float32 min=-345.72052001953125 max=388.9014892578125 mean=-0.8509990572929382 std=71.13455200195312 norm=899.8530883789062 nan=0 inf=0 innov_norm=0.7718497514724731 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=99 x_post: shape=(32, 5, 1) dtype=float32 min=-348.86700439453125 max=393.2721862792969 mean=-0.8529030084609985 std=71.90047454833984 norm=909.5410766601562 nan=0 inf=0 innov_norm=0.7731798887252808 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] predict output x_hat: shape=(32, 100, 5) dtype=float32 min=-348.86700439453125 max=393.2721862792969 mean=-0.5686486959457397 std=41.09089660644531 norm=5198.1298828125 nan=0 inf=0
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] eval batch=1 x_hat: shape=(32, 100, 5) dtype=float32 min=-348.86700439453125 max=393.2721862792969 mean=-0.5686486959457397 std=41.09089660644531 norm=5198.1298828125 nan=0 inf=0
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] predict input shape=(32, 100, 5) mode=nominal layout=bench_BTD_to_repo_BTD
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=0 x_post: shape=(32, 5, 1) dtype=float32 min=-3.2264018058776855 max=2.2411365509033203 mean=-0.24177078902721405 std=1.009917974472046 norm=13.135523796081543 nan=0 inf=0 innov_norm=19.146333694458008 K_norm=16.881052017211914
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=1 x_post: shape=(32, 5, 1) dtype=float32 min=-6.735228061676025 max=3.125777006149292 mean=-0.4243822991847992 std=1.436976671218872 norm=18.95258331298828 nan=0 inf=0 innov_norm=0.8174875974655151 K_norm=9.443419456481934
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=2 x_post: shape=(32, 5, 1) dtype=float32 min=-11.91504955291748 max=5.399041652679443 mean=-0.6016325950622559 std=2.2141757011413574 norm=29.02284812927246 nan=0 inf=0 innov_norm=0.7902842164039612 K_norm=8.145623207092285
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=3 x_post: shape=(32, 5, 1) dtype=float32 min=-17.04281997680664 max=7.9673309326171875 mean=-0.7772908210754395 std=3.078319787979126 norm=40.16014862060547 nan=0 inf=0 innov_norm=0.8441755771636963 K_norm=7.7866363525390625
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=4 x_post: shape=(32, 5, 1) dtype=float32 min=-22.02305793762207 max=10.752961158752441 mean=-0.9543750882148743 std=3.970093011856079 norm=51.648765563964844 nan=0 inf=0 innov_norm=0.7253047823905945 K_norm=7.6677069664001465
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=5 x_post: shape=(32, 5, 1) dtype=float32 min=-27.053565979003906 max=13.523143768310547 mean=-1.1343878507614136 std=4.878625869750977 norm=63.35654830932617 nan=0 inf=0 innov_norm=0.7884476184844971 K_norm=7.62445068359375
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=6 x_post: shape=(32, 5, 1) dtype=float32 min=-32.27583694458008 max=16.318357467651367 mean=-1.320902943611145 std=5.799689292907715 norm=75.23954772949219 nan=0 inf=0 innov_norm=0.7729421854019165 K_norm=7.608011245727539
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=7 x_post: shape=(32, 5, 1) dtype=float32 min=-37.602909088134766 max=19.038522720336914 mean=-1.503901481628418 std=6.72791051864624 norm=87.2022933959961 nan=0 inf=0 innov_norm=0.905972957611084 K_norm=7.601649284362793
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=8 x_post: shape=(32, 5, 1) dtype=float32 min=-42.916236877441406 max=21.823640823364258 mean=-1.6879527568817139 std=7.658536434173584 norm=99.19868469238281 nan=0 inf=0 innov_norm=0.7596663236618042 K_norm=7.599170207977295
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=9 x_post: shape=(32, 5, 1) dtype=float32 min=-48.19243621826172 max=24.712215423583984 mean=-1.8713899850845337 std=8.58749008178711 norm=111.1734390258789 nan=0 inf=0 innov_norm=0.7683692574501038 K_norm=7.598202228546143
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=10 x_post: shape=(32, 5, 1) dtype=float32 min=-53.412506103515625 max=27.492586135864258 mean=-2.054751396179199 std=9.524060249328613 norm=123.24266815185547 nan=0 inf=0 innov_norm=0.8006917834281921 K_norm=7.5978240966796875
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=11 x_post: shape=(32, 5, 1) dtype=float32 min=-58.61282730102539 max=30.1739501953125 mean=-2.2345776557922363 std=10.457456588745117 norm=135.26373291015625 nan=0 inf=0 innov_norm=0.8848180174827576 K_norm=7.5976762771606445
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=12 x_post: shape=(32, 5, 1) dtype=float32 min=-63.74856948852539 max=32.84734344482422 mean=-2.41448712348938 std=11.386828422546387 norm=147.2356414794922 nan=0 inf=0 innov_norm=0.7861431241035461 K_norm=7.597618103027344
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=13 x_post: shape=(32, 5, 1) dtype=float32 min=-68.81926727294922 max=35.6141357421875 mean=-2.592391014099121 std=12.32167911529541 norm=159.2704620361328 nan=0 inf=0 innov_norm=0.7474193572998047 K_norm=7.597595691680908
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=14 x_post: shape=(32, 5, 1) dtype=float32 min=-73.80245208740234 max=38.310848236083984 mean=-2.7695677280426025 std=13.252488136291504 norm=171.2537078857422 nan=0 inf=0 innov_norm=0.72064208984375 K_norm=7.597586631774902
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=15 x_post: shape=(32, 5, 1) dtype=float32 min=-78.87120819091797 max=40.99327850341797 mean=-2.9480834007263184 std=14.17459774017334 norm=183.13291931152344 nan=0 inf=0 innov_norm=0.7845868468284607 K_norm=7.597582817077637
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=16 x_post: shape=(32, 5, 1) dtype=float32 min=-83.90026092529297 max=43.624210357666016 mean=-3.121110439300537 std=15.092918395996094 norm=194.95127868652344 nan=0 inf=0 innov_norm=0.7557315230369568 K_norm=7.59758186340332
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=17 x_post: shape=(32, 5, 1) dtype=float32 min=-88.96590423583984 max=46.296226501464844 mean=-3.3027827739715576 std=16.01406478881836 norm=206.82696533203125 nan=0 inf=0 innov_norm=0.7887677550315857 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=18 x_post: shape=(32, 5, 1) dtype=float32 min=-94.02105712890625 max=48.92972183227539 mean=-3.482750654220581 std=16.93150520324707 norm=218.6523895263672 nan=0 inf=0 innov_norm=0.7267786860466003 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=19 x_post: shape=(32, 5, 1) dtype=float32 min=-99.13790130615234 max=51.48508834838867 mean=-3.6599488258361816 std=17.86543846130371 norm=230.6752166748047 nan=0 inf=0 innov_norm=0.754347562789917 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=20 x_post: shape=(32, 5, 1) dtype=float32 min=-104.21253204345703 max=54.00783920288086 mean=-3.838622570037842 std=18.79571533203125 norm=242.6566162109375 nan=0 inf=0 innov_norm=0.823091447353363 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=21 x_post: shape=(32, 5, 1) dtype=float32 min=-109.4564437866211 max=56.556007385253906 mean=-4.015171527862549 std=19.73216438293457 norm=254.709228515625 nan=0 inf=0 innov_norm=0.7940694093704224 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=22 x_post: shape=(32, 5, 1) dtype=float32 min=-114.57402038574219 max=59.185447692871094 mean=-4.19254207611084 std=20.672109603881836 norm=266.807373046875 nan=0 inf=0 innov_norm=0.8174643516540527 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=23 x_post: shape=(32, 5, 1) dtype=float32 min=-119.66207885742188 max=61.8121223449707 mean=-4.365044116973877 std=21.60696792602539 norm=278.8303527832031 nan=0 inf=0 innov_norm=0.8574472069740295 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=24 x_post: shape=(32, 5, 1) dtype=float32 min=-124.75607299804688 max=64.5003890991211 mean=-4.542530059814453 std=22.544464111328125 norm=290.8985595703125 nan=0 inf=0 innov_norm=0.7503944039344788 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=25 x_post: shape=(32, 5, 1) dtype=float32 min=-129.93052673339844 max=67.18457794189453 mean=-4.719719886779785 std=23.479490280151367 norm=302.935546875 nan=0 inf=0 innov_norm=0.9350952506065369 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=26 x_post: shape=(32, 5, 1) dtype=float32 min=-135.0382843017578 max=69.95294189453125 mean=-4.891619682312012 std=24.411407470703125 norm=314.9208679199219 nan=0 inf=0 innov_norm=0.8034992814064026 K_norm=7.597581386566162
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=27 x_post: shape=(32, 5, 1) dtype=float32 min=-140.1358642578125 max=72.73877716064453 mean=-5.06718111038208 std=25.34271240234375 norm=326.90777587890625 nan=0 inf=0 innov_norm=0.8144575953483582 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=28 x_post: shape=(32, 5, 1) dtype=float32 min=-145.19534301757812 max=75.49261474609375 mean=-5.243243217468262 std=26.279123306274414 norm=338.9593200683594 nan=0 inf=0 innov_norm=0.7350912690162659 K_norm=7.597580909729004
2026-03-04 13:39:45 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=fd75d1016844 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=29 x_post: shape=(32, 5, 1) dtype=float32 min=-150.22622680664062 max=78.1594467163086 mean=-5.4206037521362305 std=27.20896339416504 norm=350.9326171875 nan=0 inf=0 innov_norm=0.7531118988990784 K_norm=7.597581386566162
