2026-03-04 13:18:01 | INFO | bench.__main__ | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] Starting run device=cpu precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=7 x_t: shape=(16, 5, 1) dtype=float32 min=-108.85397338867188 max=33.75527572631836 mean=-7.265313625335693 std=21.008319854736328 norm=198.8234100341797 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=8 x_t: shape=(16, 5, 1) dtype=float32 min=-173.3809814453125 max=79.73981475830078 mean=-11.352527618408203 std=34.40110397338867 norm=324.0143127441406 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=9 x_t: shape=(16, 5, 1) dtype=float32 min=-273.5621337890625 max=127.37123107910156 mean=-18.432031631469727 std=62.6607551574707 norm=584.1992797851562 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=10 x_t: shape=(16, 5, 1) dtype=float32 min=-428.9122314453125 max=292.90924072265625 mean=-27.805461883544922 std=104.81482696533203 norm=969.9192504882812 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=11 x_t: shape=(16, 5, 1) dtype=float32 min=-794.7648315429688 max=472.0868835449219 mean=-36.08015441894531 std=161.9015350341797 norm=1483.6141357421875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=12 x_t: shape=(16, 5, 1) dtype=float32 min=-1420.9205322265625 max=582.4059448242188 mean=-55.01508712768555 std=249.03677368164062 norm=2281.1572265625 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=13 x_t: shape=(16, 5, 1) dtype=float32 min=-2479.259033203125 max=878.4930419921875 mean=-72.68367004394531 std=399.9622497558594 norm=3635.961669921875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=14 x_t: shape=(16, 5, 1) dtype=float32 min=-4156.8876953125 max=1206.4063720703125 mean=-101.40498352050781 std=648.40625 norm=5870.01611328125 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=15 x_t: shape=(16, 5, 1) dtype=float32 min=-6515.0751953125 max=1579.655029296875 mean=-118.5464096069336 std=961.9611206054688 norm=8669.12890625 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=16 x_t: shape=(16, 5, 1) dtype=float32 min=-10424.1162109375 max=2924.5419921875 mean=-135.5263671875 std=1526.1617431640625 norm=13704.12109375 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=17 x_t: shape=(16, 5, 1) dtype=float32 min=-17545.5546875 max=5241.8232421875 mean=-175.00062561035156 std=2591.95361328125 norm=23235.919921875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=18 x_t: shape=(16, 5, 1) dtype=float32 min=-29207.560546875 max=8853.8681640625 mean=-144.2982635498047 std=4212.92041015625 norm=37703.60546875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=19 x_t: shape=(16, 5, 1) dtype=float32 min=-43444.4140625 max=12843.779296875 mean=-172.6621551513672 std=6453.07080078125 norm=57738.67578125 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=20 x_t: shape=(16, 5, 1) dtype=float32 min=-67487.7734375 max=24538.5625 mean=-126.8373031616211 std=10395.6669921875 norm=92988.578125 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=21 x_t: shape=(16, 5, 1) dtype=float32 min=-103052.578125 max=39885.83203125 mean=465.2271423339844 std=16705.0859375 norm=149472.765625 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=22 x_t: shape=(16, 5, 1) dtype=float32 min=-128044.625 max=77698.5078125 mean=2176.615966796875 std=24976.34375 norm=224241.90625 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=23 x_t: shape=(16, 5, 1) dtype=float32 min=-206151.625 max=169330.015625 mean=5918.4453125 std=46828.79296875 norm=422181.34375 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=24 x_t: shape=(16, 5, 1) dtype=float32 min=-324311.21875 max=379327.84375 mean=13808.65625 std=94976.0859375 norm=858423.4375 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=25 x_t: shape=(16, 5, 1) dtype=float32 min=-515850.75 max=834515.25 mean=34005.96484375 std=185056.09375 norm=1682906.125 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=26 x_t: shape=(16, 5, 1) dtype=float32 min=-825845.75 max=1872164.5 mean=73698.875 std=407632.4375 norm=3705085.5 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=27 x_t: shape=(16, 5, 1) dtype=float32 min=-1420004.125 max=4022343.0 mean=167867.421875 std=844490.0 norm=7701132.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=28 x_t: shape=(16, 5, 1) dtype=float32 min=-2850055.5 max=7742150.0 mean=306223.6875 std=1581832.625 norm=14411016.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=29 x_t: shape=(16, 5, 1) dtype=float32 min=-5196413.0 max=13461811.0 mean=653842.0 std=2980657.75 norm=27293706.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=30 x_t: shape=(16, 5, 1) dtype=float32 min=-11744057.0 max=28081624.0 mean=1293968.125 std=6114229.5 norm=55898588.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=31 x_t: shape=(16, 5, 1) dtype=float32 min=-18311560.0 max=52765832.0 mean=2501328.5 std=11789851.0 norm=107798784.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=32 x_t: shape=(16, 5, 1) dtype=float32 min=-46371372.0 max=113655856.0 mean=5196733.0 std=24043356.0 norm=220016176.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=33 x_t: shape=(16, 5, 1) dtype=float32 min=-101851312.0 max=239486688.0 mean=11372799.0 std=50224700.0 norm=460596192.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=34 x_t: shape=(16, 5, 1) dtype=float32 min=-190179520.0 max=487292800.0 mean=22708650.0 std=103321488.0 norm=946192832.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=35 x_t: shape=(16, 5, 1) dtype=float32 min=-289131840.0 max=950959616.0 mean=41646484.0 std=196819728.0 norm=1799387392.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=36 x_t: shape=(16, 5, 1) dtype=float32 min=-918177408.0 max=1967814400.0 mean=78724592.0 std=396871008.0 norm=3618885632.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=37 x_t: shape=(16, 5, 1) dtype=float32 min=-1668963584.0 max=4026658304.0 mean=156169504.0 std=776743360.0 norm=7086433280.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=38 x_t: shape=(16, 5, 1) dtype=float32 min=-3592260608.0 max=7927331328.0 mean=266607824.0 std=1571464320.0 norm=14256450560.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=39 x_t: shape=(16, 5, 1) dtype=float32 min=-6240890368.0 max=16233295872.0 mean=486752960.0 std=2998809600.0 norm=27173203968.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=40 x_t: shape=(16, 5, 1) dtype=float32 min=-9258201088.0 max=34139447296.0 mean=1070587072.0 std=5907624448.0 norm=53700042752.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=41 x_t: shape=(16, 5, 1) dtype=float32 min=-16592301056.0 max=73744441344.0 mean=2242809088.0 std=13170684928.0 norm=119497990144.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=42 x_t: shape=(16, 5, 1) dtype=float32 min=-32475938816.0 max=188754460672.0 mean=5942114816.0 std=32092514304.0 norm=291923034112.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=43 x_t: shape=(16, 5, 1) dtype=float32 min=-63943389184.0 max=410292191232.0 mean=13204927488.0 std=71612186624.0 norm=651317084160.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=44 x_t: shape=(16, 5, 1) dtype=float32 min=-185684082688.0 max=928935706624.0 mean=27293026304.0 std=156948480000.0 norm=1424857628672.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=45 x_t: shape=(16, 5, 1) dtype=float32 min=-556157042688.0 max=2104571854848.0 mean=56766418944.0 std=361736011776.0 norm=3275061723136.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=46 x_t: shape=(16, 5, 1) dtype=float32 min=-1577889824768.0 max=4177540677632.0 mean=115768295424.0 std=782401077248.0 norm=7074199109632.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=47 x_t: shape=(16, 5, 1) dtype=float32 min=-3227107459072.0 max=8724442251264.0 mean=245395357696.0 std=1624201756672.0 norm=14692176101376.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=48 x_t: shape=(16, 5, 1) dtype=float32 min=-5460050575360.0 max=17169459970048.0 mean=475562180608.0 std=3133205381120.0 norm=28345207095296.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=49 x_t: shape=(16, 5, 1) dtype=float32 min=-12124241788928.0 max=33908003438592.0 mean=897630732288.0 std=6223357804544.0 norm=56239434235904.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=50 x_t: shape=(16, 5, 1) dtype=float32 min=-32560675553280.0 max=75084022677504.0 mean=1818651262976.0 std=12942404747264.0 norm=116897676787712.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=51 x_t: shape=(16, 5, 1) dtype=float32 min=-78686913036288.0 max=148489401008128.0 mean=3696471572480.0 std=27582225448960.0 norm=248908504629248.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=52 x_t: shape=(16, 5, 1) dtype=float32 min=-146670683684864.0 max=269428600078336.0 mean=6707496353792.0 std=52021008793600.0 norm=469141827878912.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=53 x_t: shape=(16, 5, 1) dtype=float32 min=-181946642595840.0 max=437654147563520.0 mean=11853574963200.0 std=82685108158464.0 norm=747118956380160.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=54 x_t: shape=(16, 5, 1) dtype=float32 min=-345153705345024.0 max=800805376491520.0 mean=20683964809216.0 std=156417877082112.0 norm=1411223040032768.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=55 x_t: shape=(16, 5, 1) dtype=float32 min=-731559766261760.0 max=1533097300459520.0 mean=41195032018944.0 std=291226565738496.0 norm=2630740751679488.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=56 x_t: shape=(16, 5, 1) dtype=float32 min=-1150485104951296.0 max=3148981437726720.0 mean=81323754520576.0 std=536024568561664.0 norm=4849213498195968.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=57 x_t: shape=(16, 5, 1) dtype=float32 min=-2140207168094208.0 max=5475258668679168.0 mean=150959560851456.0 std=993845298855936.0 norm=8991182784823296.0 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=58 x_t: shape=(16, 5, 1) dtype=float32 min=-4576764932128768.0 max=1.0338634821533696e+16 mean=271079763345408.0 std=1931159164420096.0 norm=1.7442155320573952e+16 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=59 x_t: shape=(16, 5, 1) dtype=float32 min=-1.094907422834688e+16 max=1.920770792803533e+16 mean=440984257167360.0 std=3615995780399104.0 norm=3.2582068584054784e+16 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=0 x_t: shape=(16, 5, 1) dtype=float32 min=-1.1195032596588135 max=0.9647646546363831 mean=-0.035444993525743484 std=0.3730747103691101 norm=3.351907968521118 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=1 x_t: shape=(16, 5, 1) dtype=float32 min=-3.527672290802002 max=2.9857876300811768 mean=-0.2135862410068512 std=1.0128953456878662 norm=9.258837699890137 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=2 x_t: shape=(16, 5, 1) dtype=float32 min=-6.643287658691406 max=5.905683517456055 mean=-0.45839008688926697 std=2.038849353790283 norm=18.691234588623047 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=3 x_t: shape=(16, 5, 1) dtype=float32 min=-10.377388954162598 max=9.732795715332031 mean=-0.733482837677002 std=3.3785486221313477 norm=30.922595977783203 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=4 x_t: shape=(16, 5, 1) dtype=float32 min=-14.91071891784668 max=13.616347312927246 mean=-1.1858084201812744 std=5.359692573547363 norm=49.097816467285156 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=5 x_t: shape=(16, 5, 1) dtype=float32 min=-27.355621337890625 max=18.169200897216797 mean=-1.959027886390686 std=8.658970832824707 norm=79.40557098388672 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=6 x_t: shape=(16, 5, 1) dtype=float32 min=-60.946083068847656 max=27.824462890625 mean=-3.0918264389038086 std=15.024541854858398 norm=137.19949340820312 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=7 x_t: shape=(16, 5, 1) dtype=float32 min=-120.4346923828125 max=46.48179626464844 mean=-5.232661247253418 std=24.03297996520996 norm=219.99359130859375 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=8 x_t: shape=(16, 5, 1) dtype=float32 min=-197.03854370117188 max=73.61133575439453 mean=-6.943802833557129 std=35.60457229614258 norm=324.4566955566406 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=9 x_t: shape=(16, 5, 1) dtype=float32 min=-299.75421142578125 max=95.02961730957031 mean=-9.69074535369873 std=52.69786834716797 norm=479.2474060058594 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=10 x_t: shape=(16, 5, 1) dtype=float32 min=-515.6229858398438 max=206.8375701904297 mean=-12.344144821166992 std=82.04291534423828 norm=742.0737915039062 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=11 x_t: shape=(16, 5, 1) dtype=float32 min=-877.2264404296875 max=375.240478515625 mean=-16.87847328186035 std=133.36964416503906 norm=1202.4090576171875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=12 x_t: shape=(16, 5, 1) dtype=float32 min=-1355.4791259765625 max=432.382080078125 mean=-28.011825561523438 std=209.52256774902344 norm=1890.7008056640625 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=13 x_t: shape=(16, 5, 1) dtype=float32 min=-2331.985595703125 max=559.3775024414062 mean=-41.05988693237305 std=339.45001220703125 norm=3058.26416015625 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=14 x_t: shape=(16, 5, 1) dtype=float32 min=-4293.01953125 max=854.1854248046875 mean=-62.126922607421875 std=580.2109985351562 norm=5219.22998046875 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=15 x_t: shape=(16, 5, 1) dtype=float32 min=-7854.28271484375 max=1805.476318359375 mean=-102.2861557006836 std=1071.6461181640625 norm=9628.6572265625 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=16 x_t: shape=(16, 5, 1) dtype=float32 min=-12595.728515625 max=2845.35302734375 mean=-113.0173110961914 std=1699.7587890625 norm=15236.673828125 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=17 x_t: shape=(16, 5, 1) dtype=float32 min=-18097.451171875 max=4811.0537109375 mean=-79.20361328125 std=2647.693359375 norm=23692.283203125 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=18 x_t: shape=(16, 5, 1) dtype=float32 min=-23126.26171875 max=7586.171875 mean=38.361793518066406 std=3602.656982421875 norm=32224.970703125 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=19 x_t: shape=(16, 5, 1) dtype=float32 min=-39986.12109375 max=13770.6826171875 mean=-66.1285629272461 std=6593.8291015625 norm=58979.96484375 nan=0 inf=0
2026-03-04 13:18:24 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f3b22f6f7191 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=20 x_t: shape=(16, 5, 1) dtype=float32 min=-62633.44921875 max=33396.23828125 mean=171.88583374023438 std=11109.837890625 norm=99381.296875 nan=0 inf=0
