2026-03-04 13:39:31 | INFO | bench.__main__ | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] Starting run device=cuda precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=23 x_post: shape=(32, 5, 1) dtype=float32 min=-98.94171905517578 max=87.43204498291016 mean=-1.9108892679214478 std=20.819889068603516 norm=264.4599914550781 nan=0 inf=0 innov_norm=4.893546104431152 K_norm=2.002697706222534
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=24 x_post: shape=(32, 5, 1) dtype=float32 min=-103.29975128173828 max=91.33888244628906 mean=-1.995558738708496 std=21.740541458129883 norm=276.1545715332031 nan=0 inf=0 innov_norm=4.698281288146973 K_norm=1.9980459213256836
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=25 x_post: shape=(32, 5, 1) dtype=float32 min=-107.64446258544922 max=95.23068237304688 mean=-2.0711591243743896 std=22.6578426361084 norm=287.7964782714844 nan=0 inf=0 innov_norm=4.1084065437316895 K_norm=1.9940229654312134
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=26 x_post: shape=(32, 5, 1) dtype=float32 min=-111.79681396484375 max=99.04835510253906 mean=-2.14342999458313 std=23.56678581237793 norm=299.3293151855469 nan=0 inf=0 innov_norm=4.550734043121338 K_norm=1.9905318021774292
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=27 x_post: shape=(32, 5, 1) dtype=float32 min=-115.79852294921875 max=103.01223754882812 mean=-2.222238302230835 std=24.468183517456055 norm=310.77459716796875 nan=0 inf=0 innov_norm=4.401921272277832 K_norm=1.9874924421310425
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=28 x_post: shape=(32, 5, 1) dtype=float32 min=-119.90142822265625 max=106.88914489746094 mean=-2.2935004234313965 std=25.387527465820312 norm=322.4374084472656 nan=0 inf=0 innov_norm=4.340700149536133 K_norm=1.984838843345642
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=29 x_post: shape=(32, 5, 1) dtype=float32 min=-124.06962585449219 max=110.86527252197266 mean=-2.37786602973938 std=26.3037166595459 norm=334.07537841796875 nan=0 inf=0 innov_norm=4.3440632820129395 K_norm=1.9825153350830078
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=30 x_post: shape=(32, 5, 1) dtype=float32 min=-128.1925048828125 max=114.89911651611328 mean=-2.4575047492980957 std=27.212526321411133 norm=345.6150207519531 nan=0 inf=0 innov_norm=4.615994453430176 K_norm=1.9804757833480835
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=31 x_post: shape=(32, 5, 1) dtype=float32 min=-132.3365478515625 max=118.92610168457031 mean=-2.528604030609131 std=28.123252868652344 norm=357.16912841796875 nan=0 inf=0 innov_norm=4.450568199157715 K_norm=1.9786807298660278
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=32 x_post: shape=(32, 5, 1) dtype=float32 min=-136.1673583984375 max=122.88880157470703 mean=-2.600248336791992 std=29.0245361328125 norm=368.60491943359375 nan=0 inf=0 innov_norm=4.168832302093506 K_norm=1.9770976305007935
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=33 x_post: shape=(32, 5, 1) dtype=float32 min=-140.3468780517578 max=127.04781341552734 mean=-2.67505145072937 std=29.951305389404297 norm=380.36541748046875 nan=0 inf=0 innov_norm=4.374602794647217 K_norm=1.9756985902786255
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=34 x_post: shape=(32, 5, 1) dtype=float32 min=-144.29183959960938 max=131.15505981445312 mean=-2.758150339126587 std=30.864151000976562 norm=391.9598693847656 nan=0 inf=0 innov_norm=4.1287007331848145 K_norm=1.9744596481323242
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=35 x_post: shape=(32, 5, 1) dtype=float32 min=-148.15341186523438 max=135.3719482421875 mean=-2.837700366973877 std=31.794170379638672 norm=403.7666320800781 nan=0 inf=0 innov_norm=4.617862224578857 K_norm=1.9733607769012451
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=36 x_post: shape=(32, 5, 1) dtype=float32 min=-152.1465606689453 max=139.42764282226562 mean=-2.920797348022461 std=32.724945068359375 norm=415.5869445800781 nan=0 inf=0 innov_norm=4.893669605255127 K_norm=1.9723843336105347
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=37 x_post: shape=(32, 5, 1) dtype=float32 min=-156.0482940673828 max=143.40391540527344 mean=-2.993021011352539 std=33.652015686035156 norm=427.3483581542969 nan=0 inf=0 innov_norm=4.431171894073486 K_norm=1.97151517868042
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=38 x_post: shape=(32, 5, 1) dtype=float32 min=-159.98553466796875 max=147.32275390625 mean=-3.0564277172088623 std=34.5804557800293 norm=439.1172180175781 nan=0 inf=0 innov_norm=4.611064434051514 K_norm=1.9707406759262085
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=39 x_post: shape=(32, 5, 1) dtype=float32 min=-163.9163055419922 max=151.2556915283203 mean=-3.1354360580444336 std=35.50374984741211 norm=450.8387451171875 nan=0 inf=0 innov_norm=4.315701007843018 K_norm=1.9700497388839722
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=40 x_post: shape=(32, 5, 1) dtype=float32 min=-167.98304748535156 max=154.92074584960938 mean=-3.2086403369903564 std=36.424842834472656 norm=462.52606201171875 nan=0 inf=0 innov_norm=4.8948774337768555 K_norm=1.9694323539733887
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=41 x_post: shape=(32, 5, 1) dtype=float32 min=-172.01254272460938 max=158.8054656982422 mean=-3.283451557159424 std=37.362266540527344 norm=474.4208984375 nan=0 inf=0 innov_norm=4.232846260070801 K_norm=1.9688798189163208
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=42 x_post: shape=(32, 5, 1) dtype=float32 min=-175.95947265625 max=162.4813690185547 mean=-3.358603000640869 std=38.28072738647461 norm=486.0772399902344 nan=0 inf=0 innov_norm=4.765313625335693 K_norm=1.9683854579925537
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=43 x_post: shape=(32, 5, 1) dtype=float32 min=-179.5142364501953 max=165.8689727783203 mean=-3.4229278564453125 std=39.17913055419922 norm=497.4688720703125 nan=0 inf=0 innov_norm=5.140431880950928 K_norm=1.9679423570632935
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=44 x_post: shape=(32, 5, 1) dtype=float32 min=-183.18453979492188 max=169.60812377929688 mean=-3.5082244873046875 std=40.10011672973633 norm=509.16827392578125 nan=0 inf=0 innov_norm=4.385241985321045 K_norm=1.967544674873352
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=45 x_post: shape=(32, 5, 1) dtype=float32 min=-187.11306762695312 max=173.26422119140625 mean=-3.5868847370147705 std=41.02223205566406 norm=520.87451171875 nan=0 inf=0 innov_norm=4.570686340332031 K_norm=1.967187762260437
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=46 x_post: shape=(32, 5, 1) dtype=float32 min=-190.8843536376953 max=177.0106201171875 mean=-3.6651840209960938 std=41.95248794555664 norm=532.6829833984375 nan=0 inf=0 innov_norm=4.457248687744141 K_norm=1.966867208480835
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=47 x_post: shape=(32, 5, 1) dtype=float32 min=-194.61880493164062 max=180.72821044921875 mean=-3.7459158897399902 std=42.868873596191406 norm=544.3193359375 nan=0 inf=0 innov_norm=4.17587423324585 K_norm=1.9665791988372803
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=48 x_post: shape=(32, 5, 1) dtype=float32 min=-198.54315185546875 max=184.26705932617188 mean=-3.821073055267334 std=43.789913177490234 norm=556.0081787109375 nan=0 inf=0 innov_norm=4.306519985198975 K_norm=1.9663199186325073
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=49 x_post: shape=(32, 5, 1) dtype=float32 min=-202.3917236328125 max=187.9427947998047 mean=-3.892956495285034 std=44.72344207763672 norm=567.8508911132812 nan=0 inf=0 innov_norm=4.529167175292969 K_norm=1.966086506843567
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=50 x_post: shape=(32, 5, 1) dtype=float32 min=-206.0015411376953 max=192.2281036376953 mean=-3.9676246643066406 std=45.634525299072266 norm=579.4137573242188 nan=0 inf=0 innov_norm=4.622627258300781 K_norm=1.965876579284668
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=51 x_post: shape=(32, 5, 1) dtype=float32 min=-209.86256408691406 max=196.84765625 mean=-4.041904926300049 std=46.57585144042969 norm=591.3573608398438 nan=0 inf=0 innov_norm=4.900052070617676 K_norm=1.9656875133514404
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=52 x_post: shape=(32, 5, 1) dtype=float32 min=-213.53407287597656 max=201.52935791015625 mean=-4.117733955383301 std=47.510372161865234 norm=603.2168579101562 nan=0 inf=0 innov_norm=4.3192033767700195 K_norm=1.9655169248580933
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=53 x_post: shape=(32, 5, 1) dtype=float32 min=-217.45570373535156 max=206.2929229736328 mean=-4.196417331695557 std=48.44974136352539 norm=615.1405639648438 nan=0 inf=0 innov_norm=4.571586608886719 K_norm=1.9653631448745728
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=54 x_post: shape=(32, 5, 1) dtype=float32 min=-221.24900817871094 max=211.22134399414062 mean=-4.266247749328613 std=49.386451721191406 norm=627.021240234375 nan=0 inf=0 innov_norm=4.246476650238037 K_norm=1.9652245044708252
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=55 x_post: shape=(32, 5, 1) dtype=float32 min=-225.1149139404297 max=216.09661865234375 mean=-4.3362908363342285 std=50.325923919677734 norm=638.9368896484375 nan=0 inf=0 innov_norm=4.726546764373779 K_norm=1.965099573135376
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=56 x_post: shape=(32, 5, 1) dtype=float32 min=-228.8787841796875 max=220.70216369628906 mean=-4.403209686279297 std=51.24265670776367 norm=650.5626220703125 nan=0 inf=0 innov_norm=4.349487781524658 K_norm=1.9649865627288818
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=57 x_post: shape=(32, 5, 1) dtype=float32 min=-232.50192260742188 max=225.44577026367188 mean=-4.475350379943848 std=52.17027282714844 norm=662.3311767578125 nan=0 inf=0 innov_norm=4.4643778800964355 K_norm=1.9648847579956055
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=58 x_post: shape=(32, 5, 1) dtype=float32 min=-236.20794677734375 max=230.3012237548828 mean=-4.544613361358643 std=53.11259841918945 norm=674.2820434570312 nan=0 inf=0 innov_norm=4.63532018661499 K_norm=1.9647926092147827
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=59 x_post: shape=(32, 5, 1) dtype=float32 min=-239.98483276367188 max=234.8628387451172 mean=-4.633219242095947 std=54.04618453979492 norm=686.1436157226562 nan=0 inf=0 innov_norm=4.508876800537109 K_norm=1.9647096395492554
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=60 x_post: shape=(32, 5, 1) dtype=float32 min=-243.72303771972656 max=239.52357482910156 mean=-4.713746547698975 std=54.96989059448242 norm=697.8720092773438 nan=0 inf=0 innov_norm=4.3138346672058105 K_norm=1.9646345376968384
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=61 x_post: shape=(32, 5, 1) dtype=float32 min=-248.17727661132812 max=244.27053833007812 mean=-4.802390098571777 std=55.91187286376953 norm=709.8394775390625 nan=0 inf=0 innov_norm=4.801410675048828 K_norm=1.964566707611084
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=62 x_post: shape=(32, 5, 1) dtype=float32 min=-252.5911102294922 max=248.88223266601562 mean=-4.892456531524658 std=56.826751708984375 norm=721.4669189453125 nan=0 inf=0 innov_norm=4.66701602935791 K_norm=1.964505672454834
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=63 x_post: shape=(32, 5, 1) dtype=float32 min=-256.8963928222656 max=253.59921264648438 mean=-4.963445663452148 std=57.74259948730469 norm=733.0859375 nan=0 inf=0 innov_norm=3.93947696685791 K_norm=1.9644502401351929
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=64 x_post: shape=(32, 5, 1) dtype=float32 min=-261.0858459472656 max=258.48297119140625 mean=-5.037258148193359 std=58.675010681152344 norm=744.916748046875 nan=0 inf=0 innov_norm=4.261758804321289 K_norm=1.9644001722335815
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=65 x_post: shape=(32, 5, 1) dtype=float32 min=-265.3305969238281 max=263.3216552734375 mean=-5.105550289154053 std=59.59865951538086 norm=756.631103515625 nan=0 inf=0 innov_norm=4.796817779541016 K_norm=1.9643549919128418
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=66 x_post: shape=(32, 5, 1) dtype=float32 min=-269.4370422363281 max=267.9488830566406 mean=-5.172537803649902 std=60.51837921142578 norm=768.294677734375 nan=0 inf=0 innov_norm=4.776766777038574 K_norm=1.9643141031265259
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=67 x_post: shape=(32, 5, 1) dtype=float32 min=-273.62933349609375 max=272.583984375 mean=-5.236141204833984 std=61.43096923828125 norm=779.8646850585938 nan=0 inf=0 innov_norm=4.581035137176514 K_norm=1.9642772674560547
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=68 x_post: shape=(32, 5, 1) dtype=float32 min=-277.9919128417969 max=277.41107177734375 mean=-5.305149078369141 std=62.3383903503418 norm=791.3754272460938 nan=0 inf=0 innov_norm=4.987003326416016 K_norm=1.9642436504364014
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=69 x_post: shape=(32, 5, 1) dtype=float32 min=-282.5309753417969 max=282.0751037597656 mean=-5.37878942489624 std=63.24862289428711 norm=802.9265747070312 nan=0 inf=0 innov_norm=4.49517297744751 K_norm=1.9642137289047241
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=70 x_post: shape=(32, 5, 1) dtype=float32 min=-287.1365966796875 max=286.9599914550781 mean=-5.436524868011475 std=64.173583984375 norm=814.6464233398438 nan=0 inf=0 innov_norm=4.9124627113342285 K_norm=1.9641863107681274
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=71 x_post: shape=(32, 5, 1) dtype=float32 min=-291.7672424316406 max=291.80206298828125 mean=-5.5083184242248535 std=65.08097839355469 norm=826.159912109375 nan=0 inf=0 innov_norm=4.411377429962158 K_norm=1.9641616344451904
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=72 x_post: shape=(32, 5, 1) dtype=float32 min=-296.3706970214844 max=296.6538391113281 mean=-5.5856781005859375 std=65.99452209472656 norm=837.7567749023438 nan=0 inf=0 innov_norm=4.428764343261719 K_norm=1.9641393423080444
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=73 x_post: shape=(32, 5, 1) dtype=float32 min=-301.1676940917969 max=301.4823303222656 mean=-5.645320415496826 std=66.90535736083984 norm=849.3005981445312 nan=0 inf=0 innov_norm=4.622068405151367 K_norm=1.9641191959381104
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=74 x_post: shape=(32, 5, 1) dtype=float32 min=-305.8255920410156 max=306.44757080078125 mean=-5.709767818450928 std=67.8224105834961 norm=860.9279174804688 nan=0 inf=0 innov_norm=4.017824172973633 K_norm=1.9641008377075195
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=75 x_post: shape=(32, 5, 1) dtype=float32 min=-310.4930114746094 max=311.36846923828125 mean=-5.774482727050781 std=68.73521423339844 norm=872.5020141601562 nan=0 inf=0 innov_norm=4.28154182434082 K_norm=1.964084267616272
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=76 x_post: shape=(32, 5, 1) dtype=float32 min=-315.3154602050781 max=315.9329833984375 mean=-5.856600284576416 std=69.65702056884766 norm=884.2081298828125 nan=0 inf=0 innov_norm=4.760818958282471 K_norm=1.9640693664550781
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=77 x_post: shape=(32, 5, 1) dtype=float32 min=-319.926513671875 max=320.7315673828125 mean=-5.912909507751465 std=70.5832290649414 norm=895.9423828125 nan=0 inf=0 innov_norm=4.115358352661133 K_norm=1.9640558958053589
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=78 x_post: shape=(32, 5, 1) dtype=float32 min=-324.4150085449219 max=325.4425048828125 mean=-5.9803466796875 std=71.50057983398438 norm=907.5767211914062 nan=0 inf=0 innov_norm=4.642640113830566 K_norm=1.9640437364578247
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=79 x_post: shape=(32, 5, 1) dtype=float32 min=-328.9400329589844 max=330.309814453125 mean=-6.040805339813232 std=72.43000030517578 norm=919.3560180664062 nan=0 inf=0 innov_norm=4.514405727386475 K_norm=1.9640324115753174
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=80 x_post: shape=(32, 5, 1) dtype=float32 min=-333.52362060546875 max=334.9454345703125 mean=-6.118351936340332 std=73.34196472167969 norm=930.9331665039062 nan=0 inf=0 innov_norm=4.714840888977051 K_norm=1.9640223979949951
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=81 x_post: shape=(32, 5, 1) dtype=float32 min=-337.9841613769531 max=339.66168212890625 mean=-6.200150489807129 std=74.27030944824219 norm=942.7212524414062 nan=0 inf=0 innov_norm=4.253713130950928 K_norm=1.9640133380889893
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=82 x_post: shape=(32, 5, 1) dtype=float32 min=-342.55242919921875 max=344.4648742675781 mean=-6.269160270690918 std=75.20267486572266 norm=954.5465087890625 nan=0 inf=0 innov_norm=4.319110870361328 K_norm=1.9640052318572998
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=83 x_post: shape=(32, 5, 1) dtype=float32 min=-347.06463623046875 max=349.3262634277344 mean=-6.348178386688232 std=76.12699127197266 norm=966.2809448242188 nan=0 inf=0 innov_norm=4.842992782592773 K_norm=1.9639978408813477
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=84 x_post: shape=(32, 5, 1) dtype=float32 min=-351.6268615722656 max=354.30712890625 mean=-6.409217834472656 std=77.06485748291016 norm=978.167236328125 nan=0 inf=0 innov_norm=4.410658836364746 K_norm=1.9639911651611328
2026-03-04 13:39:32 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=eb80d13a14d9 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=85 x_post: shape=(32, 5, 1) dtype=float32 min=-355.99468994140625 max=359.37774658203125 mean=-6.482918739318848 std=77.99400329589844 norm=989.9569702148438 nan=0 inf=0 innov_norm=4.622926235198975 K_norm=1.9639850854873657
