2026-03-04 13:39:39 | INFO | bench.__main__ | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] Starting run device=cuda precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=74 x_post: shape=(32, 5, 1) dtype=float32 min=-190.49130249023438 max=358.4866943359375 mean=8.624725341796875 std=70.48282623291016 norm=898.1951293945312 nan=0 inf=0 innov_norm=13.148032188415527 K_norm=1.2736022472381592
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=75 x_post: shape=(32, 5, 1) dtype=float32 min=-192.97189331054688 max=362.93145751953125 mean=8.747566223144531 std=71.3963623046875 norm=909.8536987304688 nan=0 inf=0 innov_norm=13.902640342712402 K_norm=1.273370623588562
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=76 x_post: shape=(32, 5, 1) dtype=float32 min=-195.51922607421875 max=367.6812438964844 mean=8.868929862976074 std=72.38796997070312 norm=922.490234375 nan=0 inf=0 innov_norm=13.219894409179688 K_norm=1.2731496095657349
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=77 x_post: shape=(32, 5, 1) dtype=float32 min=-198.0375518798828 max=372.4543762207031 mean=8.97205638885498 std=73.35314178466797 norm=934.766845703125 nan=0 inf=0 innov_norm=13.412338256835938 K_norm=1.2729387283325195
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=78 x_post: shape=(32, 5, 1) dtype=float32 min=-201.49134826660156 max=377.58111572265625 mean=9.06732177734375 std=74.36317443847656 norm=947.5947265625 nan=0 inf=0 innov_norm=15.675708770751953 K_norm=1.2727372646331787
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=79 x_post: shape=(32, 5, 1) dtype=float32 min=-204.36575317382812 max=382.8305358886719 mean=9.181465148925781 std=75.34297180175781 norm=960.0719604492188 nan=0 inf=0 innov_norm=14.059382438659668 K_norm=1.2725449800491333
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=80 x_post: shape=(32, 5, 1) dtype=float32 min=-206.8953857421875 max=388.0774230957031 mean=9.298587799072266 std=76.33516693115234 norm=972.7093505859375 nan=0 inf=0 innov_norm=12.905969619750977 K_norm=1.272361397743225
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=81 x_post: shape=(32, 5, 1) dtype=float32 min=-209.39056396484375 max=392.9643859863281 mean=9.396730422973633 std=77.2979507446289 norm=984.9484252929688 nan=0 inf=0 innov_norm=14.037161827087402 K_norm=1.2721859216690063
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=82 x_post: shape=(32, 5, 1) dtype=float32 min=-212.13543701171875 max=397.92816162109375 mean=9.5015869140625 std=78.25593566894531 norm=997.1376342773438 nan=0 inf=0 innov_norm=12.524983406066895 K_norm=1.2720180749893188
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=83 x_post: shape=(32, 5, 1) dtype=float32 min=-214.48623657226562 max=402.7660827636719 mean=9.626310348510742 std=79.19277954101562 norm=1009.0916137695312 nan=0 inf=0 innov_norm=14.410292625427246 K_norm=1.2718576192855835
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=84 x_post: shape=(32, 5, 1) dtype=float32 min=-217.52891540527344 max=407.81756591796875 mean=9.731779098510742 std=80.1737060546875 norm=1021.5698852539062 nan=0 inf=0 innov_norm=14.11536693572998 K_norm=1.271703839302063
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=85 x_post: shape=(32, 5, 1) dtype=float32 min=-220.1239776611328 max=412.9739685058594 mean=9.84949016571045 std=81.14102172851562 norm=1033.895751953125 nan=0 inf=0 innov_norm=12.672331809997559 K_norm=1.2715566158294678
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=86 x_post: shape=(32, 5, 1) dtype=float32 min=-222.310791015625 max=417.45562744140625 mean=9.945602416992188 std=82.08056640625 norm=1045.840087890625 nan=0 inf=0 innov_norm=13.231776237487793 K_norm=1.2714158296585083
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=87 x_post: shape=(32, 5, 1) dtype=float32 min=-224.4879150390625 max=422.44854736328125 mean=10.060882568359375 std=83.01506805419922 norm=1057.750244140625 nan=0 inf=0 innov_norm=13.356539726257324 K_norm=1.271281123161316
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=88 x_post: shape=(32, 5, 1) dtype=float32 min=-227.131591796875 max=426.8895568847656 mean=10.156814575195312 std=83.94473266601562 norm=1069.5703125 nan=0 inf=0 innov_norm=14.082574844360352 K_norm=1.2711517810821533
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=89 x_post: shape=(32, 5, 1) dtype=float32 min=-229.9971923828125 max=431.7403869628906 mean=10.256942749023438 std=84.91950225830078 norm=1081.963134765625 nan=0 inf=0 innov_norm=11.889755249023438 K_norm=1.2710280418395996
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=90 x_post: shape=(32, 5, 1) dtype=float32 min=-232.4891815185547 max=436.37249755859375 mean=10.358675003051758 std=85.8719482421875 norm=1094.078125 nan=0 inf=0 innov_norm=14.2162446975708 K_norm=1.270909309387207
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=91 x_post: shape=(32, 5, 1) dtype=float32 min=-235.394287109375 max=441.2060852050781 mean=10.46867561340332 std=86.8402328491211 norm=1106.4046630859375 nan=0 inf=0 innov_norm=13.49538803100586 K_norm=1.2707959413528442
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=92 x_post: shape=(32, 5, 1) dtype=float32 min=-238.29054260253906 max=445.5594177246094 mean=10.564496994018555 std=87.80149841308594 norm=1118.6214599609375 nan=0 inf=0 innov_norm=12.505426406860352 K_norm=1.2706865072250366
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=93 x_post: shape=(32, 5, 1) dtype=float32 min=-241.20460510253906 max=449.7309875488281 mean=10.66299057006836 std=88.73345947265625 norm=1130.474365234375 nan=0 inf=0 innov_norm=13.21153450012207 K_norm=1.2705819606781006
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=94 x_post: shape=(32, 5, 1) dtype=float32 min=-243.8439178466797 max=453.8524475097656 mean=10.780167579650879 std=89.70570373535156 norm=1142.861328125 nan=0 inf=0 innov_norm=13.170988082885742 K_norm=1.2704817056655884
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=95 x_post: shape=(32, 5, 1) dtype=float32 min=-246.37843322753906 max=458.8243103027344 mean=10.910167694091797 std=90.72462463378906 norm=1155.8538818359375 nan=0 inf=0 innov_norm=14.130906105041504 K_norm=1.270385503768921
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=96 x_post: shape=(32, 5, 1) dtype=float32 min=-249.2769012451172 max=463.96484375 mean=11.011192321777344 std=91.73395538330078 norm=1168.6822509765625 nan=0 inf=0 innov_norm=13.13800048828125 K_norm=1.27029287815094
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=97 x_post: shape=(32, 5, 1) dtype=float32 min=-251.7395477294922 max=468.841552734375 mean=11.12874984741211 std=92.67727661132812 norm=1180.706787109375 nan=0 inf=0 innov_norm=13.979692459106445 K_norm=1.2702040672302246
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=98 x_post: shape=(32, 5, 1) dtype=float32 min=-254.4785919189453 max=473.50921630859375 mean=11.22378158569336 std=93.61164093017578 norm=1192.5845947265625 nan=0 inf=0 innov_norm=13.85445785522461 K_norm=1.2701188325881958
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=99 x_post: shape=(32, 5, 1) dtype=float32 min=-256.8546447753906 max=477.8000183105469 mean=11.349899291992188 std=94.56594848632812 norm=1204.7598876953125 nan=0 inf=0 innov_norm=12.976160049438477 K_norm=1.2700371742248535
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] predict output x_hat: shape=(32, 100, 5) dtype=float32 min=-256.8546447753906 max=477.8000183105469 mean=5.743124008178711 std=54.572242736816406 norm=6941.02294921875 nan=0 inf=0
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] eval batch=1 x_hat: shape=(32, 100, 5) dtype=float32 min=-256.8546447753906 max=477.8000183105469 mean=5.743124008178711 std=54.572242736816406 norm=6941.02294921875 nan=0 inf=0
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] predict input shape=(32, 100, 5) mode=nominal layout=bench_BTD_to_repo_BTD
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=0 x_post: shape=(32, 5, 1) dtype=float32 min=-2.3969943523406982 max=3.1017062664031982 mean=0.03709498047828674 std=0.7591037154197693 norm=9.613444328308105 nan=0 inf=0 innov_norm=21.740140914916992 K_norm=5.418967247009277
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=1 x_post: shape=(32, 5, 1) dtype=float32 min=-5.202376365661621 max=5.260522365570068 mean=0.021955888718366623 std=1.2786860466003418 norm=16.176624298095703 nan=0 inf=0 innov_norm=18.163528442382812 K_norm=3.9547600746154785
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=2 x_post: shape=(32, 5, 1) dtype=float32 min=-8.054624557495117 max=8.326180458068848 mean=0.024735337123274803 std=1.9056774377822876 norm=24.107152938842773 nan=0 inf=0 innov_norm=16.317882537841797 K_norm=3.293555974960327
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=3 x_post: shape=(32, 5, 1) dtype=float32 min=-10.782913208007812 max=10.860315322875977 mean=0.07028238475322723 std=2.6832711696624756 norm=33.952632904052734 nan=0 inf=0 innov_norm=16.63250160217285 K_norm=2.870248556137085
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=4 x_post: shape=(32, 5, 1) dtype=float32 min=-13.395005226135254 max=14.743271827697754 mean=0.10807987302541733 std=3.480269432067871 norm=44.04353332519531 nan=0 inf=0 innov_norm=15.86146068572998 K_norm=2.5555126667022705
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=5 x_post: shape=(32, 5, 1) dtype=float32 min=-16.888225555419922 max=19.027074813842773 mean=0.11529979854822159 std=4.324122428894043 norm=54.71574401855469 nan=0 inf=0 innov_norm=13.33741569519043 K_norm=2.308712959289551
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=6 x_post: shape=(32, 5, 1) dtype=float32 min=-19.288230895996094 max=23.512311935424805 mean=0.13946327567100525 std=5.157263278961182 norm=65.2586441040039 nan=0 inf=0 innov_norm=14.205230712890625 K_norm=2.111898899078369
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=7 x_post: shape=(32, 5, 1) dtype=float32 min=-22.468141555786133 max=28.2925968170166 mean=0.1664278358221054 std=6.014814376831055 norm=76.11117553710938 nan=0 inf=0 innov_norm=13.461909294128418 K_norm=1.9545586109161377
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=8 x_post: shape=(32, 5, 1) dtype=float32 min=-25.314035415649414 max=32.41803741455078 mean=0.1781148910522461 std=6.825950622558594 norm=86.3716049194336 nan=0 inf=0 innov_norm=14.144288063049316 K_norm=1.829332947731018
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=9 x_post: shape=(32, 5, 1) dtype=float32 min=-27.88488006591797 max=36.79063034057617 mean=0.2105490267276764 std=7.636355400085449 norm=96.62981414794922 nan=0 inf=0 innov_norm=14.314478874206543 K_norm=1.730458378791809
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=10 x_post: shape=(32, 5, 1) dtype=float32 min=-31.331560134887695 max=41.20014953613281 mean=0.21528705954551697 std=8.467642784118652 norm=107.14275360107422 nan=0 inf=0 innov_norm=13.869711875915527 K_norm=1.6530733108520508
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=11 x_post: shape=(32, 5, 1) dtype=float32 min=-33.9146614074707 max=45.27907943725586 mean=0.24415811896324158 std=9.29493522644043 norm=117.61322784423828 nan=0 inf=0 innov_norm=13.450287818908691 K_norm=1.5929092168807983
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=12 x_post: shape=(32, 5, 1) dtype=float32 min=-37.35260772705078 max=49.716556549072266 mean=0.26652926206588745 std=10.13662052154541 norm=128.2635498046875 nan=0 inf=0 innov_norm=13.979083061218262 K_norm=1.5462040901184082
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=13 x_post: shape=(32, 5, 1) dtype=float32 min=-40.52619552612305 max=54.41919708251953 mean=0.2971453070640564 std=10.989821434020996 norm=139.06227111816406 nan=0 inf=0 innov_norm=13.143499374389648 K_norm=1.509728193283081
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=14 x_post: shape=(32, 5, 1) dtype=float32 min=-43.693729400634766 max=58.63882064819336 mean=0.327228844165802 std=11.812023162841797 norm=149.4689178466797 nan=0 inf=0 innov_norm=12.886764526367188 K_norm=1.4808317422866821
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=15 x_post: shape=(32, 5, 1) dtype=float32 min=-47.2352180480957 max=62.65363693237305 mean=0.35820627212524414 std=12.668998718261719 norm=160.31561279296875 nan=0 inf=0 innov_norm=13.752519607543945 K_norm=1.457458734512329
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=16 x_post: shape=(32, 5, 1) dtype=float32 min=-50.590694427490234 max=66.79115295410156 mean=0.3696320950984955 std=13.510944366455078 norm=170.9653778076172 nan=0 inf=0 innov_norm=13.34729290008545 K_norm=1.438097596168518
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=17 x_post: shape=(32, 5, 1) dtype=float32 min=-53.5842170715332 max=71.0048828125 mean=0.38463082909584045 std=14.373743057250977 norm=181.88014221191406 nan=0 inf=0 innov_norm=14.216569900512695 K_norm=1.4216923713684082
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=18 x_post: shape=(32, 5, 1) dtype=float32 min=-56.73191833496094 max=75.5102767944336 mean=0.4173673689365387 std=15.22848129272461 norm=192.69906616210938 nan=0 inf=0 innov_norm=13.034939765930176 K_norm=1.4075310230255127
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=19 x_post: shape=(32, 5, 1) dtype=float32 min=-59.913414001464844 max=80.19574737548828 mean=0.45415282249450684 std=16.116365432739258 norm=203.93861389160156 nan=0 inf=0 innov_norm=13.905173301696777 K_norm=1.3951406478881836
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=20 x_post: shape=(32, 5, 1) dtype=float32 min=-63.291255950927734 max=84.68073272705078 mean=0.4792395532131195 std=16.95964813232422 norm=214.61007690429688 nan=0 inf=0 innov_norm=13.135387420654297 K_norm=1.3842028379440308
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=21 x_post: shape=(32, 5, 1) dtype=float32 min=-66.43659973144531 max=89.17635345458984 mean=0.4944877624511719 std=17.803625106811523 norm=225.286865234375 nan=0 inf=0 innov_norm=13.357693672180176 K_norm=1.3744920492172241
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=22 x_post: shape=(32, 5, 1) dtype=float32 min=-69.8077392578125 max=93.39578247070312 mean=0.507574737071991 std=18.63678741455078 norm=235.82618713378906 nan=0 inf=0 innov_norm=13.439712524414062 K_norm=1.3658393621444702
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=23 x_post: shape=(32, 5, 1) dtype=float32 min=-72.80461120605469 max=97.8148422241211 mean=0.5193448066711426 std=19.510101318359375 norm=246.8728485107422 nan=0 inf=0 innov_norm=14.107483863830566 K_norm=1.3581069707870483
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=24 x_post: shape=(32, 5, 1) dtype=float32 min=-75.9578628540039 max=102.06047058105469 mean=0.5418972969055176 std=20.353256225585938 norm=257.54180908203125 nan=0 inf=0 innov_norm=12.870610237121582 K_norm=1.3511791229248047
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=25 x_post: shape=(32, 5, 1) dtype=float32 min=-79.60299682617188 max=106.53285217285156 mean=0.5616822242736816 std=21.214162826538086 norm=268.4343566894531 nan=0 inf=0 innov_norm=12.714436531066895 K_norm=1.344954490661621
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=26 x_post: shape=(32, 5, 1) dtype=float32 min=-82.64974975585938 max=111.08628845214844 mean=0.5547243356704712 std=22.078439712524414 norm=279.36077880859375 nan=0 inf=0 innov_norm=13.764130592346191 K_norm=1.3393446207046509
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=27 x_post: shape=(32, 5, 1) dtype=float32 min=-85.63541412353516 max=115.45438385009766 mean=0.5614981651306152 std=22.917264938354492 norm=289.9700012207031 nan=0 inf=0 innov_norm=11.630172729492188 K_norm=1.3342732191085815
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=28 x_post: shape=(32, 5, 1) dtype=float32 min=-88.58798217773438 max=120.24723052978516 mean=0.5787904262542725 std=23.784767150878906 norm=300.9451904296875 nan=0 inf=0 innov_norm=13.535418510437012 K_norm=1.3296738862991333
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=29 x_post: shape=(32, 5, 1) dtype=float32 min=-91.60631561279297 max=124.58458709716797 mean=0.5761251449584961 std=24.65888214111328 norm=311.998046875 nan=0 inf=0 innov_norm=13.714164733886719 K_norm=1.3254899978637695
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=30 x_post: shape=(32, 5, 1) dtype=float32 min=-94.6910629272461 max=128.93922424316406 mean=0.5750958919525146 std=25.5107421875 norm=322.7701721191406 nan=0 inf=0 innov_norm=11.428776741027832 K_norm=1.3216729164123535
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=31 x_post: shape=(32, 5, 1) dtype=float32 min=-97.4968490600586 max=133.61935424804688 mean=0.6045624017715454 std=26.350868225097656 norm=333.4027404785156 nan=0 inf=0 innov_norm=12.71098518371582 K_norm=1.3181812763214111
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=32 x_post: shape=(32, 5, 1) dtype=float32 min=-100.54953002929688 max=137.94175720214844 mean=0.5867396593093872 std=27.207412719726562 norm=344.2295837402344 nan=0 inf=0 innov_norm=13.084932327270508 K_norm=1.3149793148040771
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=33 x_post: shape=(32, 5, 1) dtype=float32 min=-103.61277770996094 max=142.2638702392578 mean=0.5932687520980835 std=28.089799880981445 norm=355.39019775390625 nan=0 inf=0 innov_norm=12.61928939819336 K_norm=1.3120367527008057
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=34 x_post: shape=(32, 5, 1) dtype=float32 min=-106.32830047607422 max=146.78192138671875 mean=0.619417667388916 std=28.957958221435547 norm=366.3761901855469 nan=0 inf=0 innov_norm=14.74988842010498 K_norm=1.309327244758606
2026-03-04 13:39:40 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=6342acad14a9 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=35 x_post: shape=(32, 5, 1) dtype=float32 min=-109.49037170410156 max=151.2942352294922 mean=0.634469747543335 std=29.852262496948242 norm=377.6898498535156 nan=0 inf=0 innov_norm=13.452068328857422 K_norm=1.3068276643753052
