2026-03-04 13:39:47 | INFO | bench.__main__ | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] Starting run device=cuda precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=52 x_t: shape=(32, 5, 1) dtype=float32 min=-138.72508239746094 max=459.733154296875 mean=5.101877689361572 std=66.5633773803711 norm=844.4370727539062 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=53 x_t: shape=(32, 5, 1) dtype=float32 min=-150.18930053710938 max=471.9540100097656 mean=5.245983123779297 std=70.1285171508789 norm=889.5418090820312 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=54 x_t: shape=(32, 5, 1) dtype=float32 min=-163.1885223388672 max=484.2633056640625 mean=5.376772880554199 std=74.17582702636719 norm=940.7200317382812 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=55 x_t: shape=(32, 5, 1) dtype=float32 min=-177.12570190429688 max=489.3260803222656 mean=5.3512396812438965 std=78.56884765625 norm=996.1284790039062 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=56 x_t: shape=(32, 5, 1) dtype=float32 min=-190.70068359375 max=491.01605224609375 mean=5.330295562744141 std=83.2059555053711 norm=1054.6387939453125 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=57 x_t: shape=(32, 5, 1) dtype=float32 min=-206.60498046875 max=495.7517395019531 mean=5.319468021392822 std=87.98400115966797 norm=1114.9515380859375 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=58 x_t: shape=(32, 5, 1) dtype=float32 min=-220.44821166992188 max=493.5826721191406 mean=5.331643581390381 std=92.8347396850586 norm=1176.2119140625 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=59 x_t: shape=(32, 5, 1) dtype=float32 min=-239.45765686035156 max=496.6132507324219 mean=5.273010730743408 std=97.96644592285156 norm=1240.9820556640625 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=60 x_t: shape=(32, 5, 1) dtype=float32 min=-256.6396179199219 max=490.705078125 mean=4.868464469909668 std=103.5679702758789 norm=1311.4893798828125 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=61 x_t: shape=(32, 5, 1) dtype=float32 min=-274.6313781738281 max=490.01837158203125 mean=4.302144527435303 std=109.57097625732422 norm=1387.0433349609375 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=62 x_t: shape=(32, 5, 1) dtype=float32 min=-294.3011779785156 max=490.34307861328125 mean=3.8128013610839844 std=116.08235931396484 norm=1469.1304931640625 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=63 x_t: shape=(32, 5, 1) dtype=float32 min=-319.2066955566406 max=501.41754150390625 mean=3.432957410812378 std=123.33102416992188 norm=1560.6319580078125 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=64 x_t: shape=(32, 5, 1) dtype=float32 min=-339.9523010253906 max=519.9561157226562 mean=3.3719229698181152 std=131.60104370117188 norm=1665.182373046875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=65 x_t: shape=(32, 5, 1) dtype=float32 min=-369.3764343261719 max=548.1561889648438 mean=3.1534512042999268 std=141.20457458496094 norm=1786.5576171875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=66 x_t: shape=(32, 5, 1) dtype=float32 min=-399.517578125 max=573.5457763671875 mean=3.3776004314422607 std=151.25311279296875 norm=1913.6944580078125 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=67 x_t: shape=(32, 5, 1) dtype=float32 min=-434.88232421875 max=613.96728515625 mean=3.809317111968994 std=162.44180297851562 norm=2055.309326171875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=68 x_t: shape=(32, 5, 1) dtype=float32 min=-473.6645812988281 max=648.6995239257812 mean=4.090144634246826 std=174.5472869873047 norm=2208.47412109375 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=69 x_t: shape=(32, 5, 1) dtype=float32 min=-508.41925048828125 max=687.0651245117188 mean=4.2109551429748535 std=187.65463256835938 norm=2374.26171875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=70 x_t: shape=(32, 5, 1) dtype=float32 min=-557.92578125 max=716.5234375 mean=4.245504856109619 std=201.82838439941406 norm=2553.514404296875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=71 x_t: shape=(32, 5, 1) dtype=float32 min=-607.5196533203125 max=746.02587890625 mean=3.8797004222869873 std=218.06541442871094 norm=2758.770263671875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=72 x_t: shape=(32, 5, 1) dtype=float32 min=-655.2325439453125 max=758.7982788085938 mean=3.7819533348083496 std=235.11000061035156 norm=2974.317138671875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=73 x_t: shape=(32, 5, 1) dtype=float32 min=-716.6251220703125 max=757.9910278320312 mean=3.418722629547119 std=253.45361328125 norm=3206.254150390625 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=74 x_t: shape=(32, 5, 1) dtype=float32 min=-787.3238525390625 max=780.8479614257812 mean=2.731030225753784 std=272.3033447265625 norm=3444.568359375 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=75 x_t: shape=(32, 5, 1) dtype=float32 min=-867.204833984375 max=857.868896484375 mean=1.0828139781951904 std=293.4366149902344 norm=3711.737548828125 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=76 x_t: shape=(32, 5, 1) dtype=float32 min=-933.7244873046875 max=949.7603149414062 mean=-0.9505565762519836 std=314.94842529296875 norm=3983.8359375 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=77 x_t: shape=(32, 5, 1) dtype=float32 min=-999.84814453125 max=1047.6689453125 mean=-3.2494964599609375 std=338.63958740234375 norm=4283.68701171875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=78 x_t: shape=(32, 5, 1) dtype=float32 min=-1094.429443359375 max=1141.584228515625 mean=-4.803130149841309 std=365.3966369628906 norm=4622.341796875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=79 x_t: shape=(32, 5, 1) dtype=float32 min=-1195.9937744140625 max=1248.112548828125 mean=-4.844563961029053 std=395.1103210449219 norm=4998.16943359375 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=80 x_t: shape=(32, 5, 1) dtype=float32 min=-1296.0753173828125 max=1361.5989990234375 mean=-4.520427703857422 std=427.7301025390625 norm=5410.70751953125 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=81 x_t: shape=(32, 5, 1) dtype=float32 min=-1398.4599609375 max=1474.4290771484375 mean=-3.1833977699279785 std=461.46844482421875 norm=5837.30419921875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=82 x_t: shape=(32, 5, 1) dtype=float32 min=-1523.0130615234375 max=1616.8248291015625 mean=-2.093247175216675 std=500.2921142578125 norm=6328.30615234375 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=83 x_t: shape=(32, 5, 1) dtype=float32 min=-1675.6180419921875 max=1751.187744140625 mean=-0.7173019647598267 std=541.6470947265625 norm=6851.3603515625 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=84 x_t: shape=(32, 5, 1) dtype=float32 min=-1834.39453125 max=1908.6824951171875 mean=-0.05145568773150444 std=586.4808959960938 norm=7418.46142578125 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=85 x_t: shape=(32, 5, 1) dtype=float32 min=-2000.459716796875 max=2110.978271484375 mean=0.8821700811386108 std=637.047607421875 norm=8058.09326171875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=86 x_t: shape=(32, 5, 1) dtype=float32 min=-2185.27490234375 max=2339.94189453125 mean=1.295660376548767 std=692.3762817382812 norm=8757.9599609375 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=87 x_t: shape=(32, 5, 1) dtype=float32 min=-2389.021728515625 max=2548.29052734375 mean=-0.992419421672821 std=751.4945068359375 norm=9505.74609375 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=88 x_t: shape=(32, 5, 1) dtype=float32 min=-2566.324951171875 max=2788.873291015625 mean=-4.765557765960693 std=812.4595947265625 norm=10277.068359375 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=89 x_t: shape=(32, 5, 1) dtype=float32 min=-2789.69921875 max=3049.336181640625 mean=-10.683649063110352 std=877.60888671875 norm=11101.794921875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=90 x_t: shape=(32, 5, 1) dtype=float32 min=-3074.540771484375 max=3354.96923828125 mean=-17.727008819580078 std=951.8491821289062 norm=12042.1328125 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=91 x_t: shape=(32, 5, 1) dtype=float32 min=-3399.078857421875 max=3670.8994140625 mean=-25.33344078063965 std=1034.54345703125 norm=13089.9775390625 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=92 x_t: shape=(32, 5, 1) dtype=float32 min=-3704.46044921875 max=4023.78173828125 mean=-31.5616512298584 std=1125.179931640625 norm=14238.125 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=93 x_t: shape=(32, 5, 1) dtype=float32 min=-4149.5849609375 max=4348.16943359375 mean=-38.58696365356445 std=1222.9642333984375 norm=15477.1083984375 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=94 x_t: shape=(32, 5, 1) dtype=float32 min=-4486.048828125 max=4726.87255859375 mean=-39.30498504638672 std=1325.2376708984375 norm=16770.44921875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=95 x_t: shape=(32, 5, 1) dtype=float32 min=-4899.8544921875 max=5098.0478515625 mean=-39.565242767333984 std=1435.424072265625 norm=18163.734375 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=96 x_t: shape=(32, 5, 1) dtype=float32 min=-5404.99853515625 max=5612.7529296875 mean=-34.43918228149414 std=1558.037109375 norm=19712.59765625 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=97 x_t: shape=(32, 5, 1) dtype=float32 min=-5876.7177734375 max=6022.21337890625 mean=-27.11269187927246 std=1682.0302734375 norm=21278.951171875 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=98 x_t: shape=(32, 5, 1) dtype=float32 min=-6459.49072265625 max=6591.49951171875 mean=-20.991561889648438 std=1832.0498046875 norm=23175.322265625 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=99 x_t: shape=(32, 5, 1) dtype=float32 min=-6953.08154296875 max=7274.59765625 mean=-12.262372016906738 std=1992.3905029296875 norm=25202.4453125 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] eval batch=1 x_hat: shape=(32, 100, 5) dtype=float32 min=-6953.08154296875 max=7274.59765625 mean=-0.6474934220314026 std=514.7009887695312 norm=65105.14453125 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=0 x_t: shape=(32, 5, 1) dtype=float32 min=-1.0970109701156616 max=1.1761444807052612 mean=-0.0003721408429555595 std=0.3914155662059784 norm=4.951060771942139 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=1 x_t: shape=(32, 5, 1) dtype=float32 min=-2.9836103916168213 max=3.2943954467773438 mean=-0.018256310373544693 std=0.7849741578102112 norm=9.931910514831543 nan=0 inf=0
2026-03-04 13:39:48 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=2 x_t: shape=(32, 5, 1) dtype=float32 min=-6.89661979675293 max=7.393245697021484 mean=0.01677868328988552 std=1.3732326030731201 norm=17.37146759033203 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=3 x_t: shape=(32, 5, 1) dtype=float32 min=-13.114436149597168 max=11.034971237182617 mean=0.03362979739904404 std=2.180882692337036 norm=27.589508056640625 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=4 x_t: shape=(32, 5, 1) dtype=float32 min=-18.873737335205078 max=12.979349136352539 mean=-0.024727027863264084 std=3.178179979324341 norm=40.202369689941406 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=5 x_t: shape=(32, 5, 1) dtype=float32 min=-24.82316780090332 max=14.106119155883789 mean=-0.04983288049697876 std=4.364340782165527 norm=55.2086296081543 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=6 x_t: shape=(32, 5, 1) dtype=float32 min=-32.33798599243164 max=17.83980941772461 mean=-0.11590971797704697 std=5.822057247161865 norm=73.65843963623047 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=7 x_t: shape=(32, 5, 1) dtype=float32 min=-40.66151428222656 max=22.684350967407227 mean=-0.13411962985992432 std=7.385910511016846 norm=93.44059753417969 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=8 x_t: shape=(32, 5, 1) dtype=float32 min=-47.821258544921875 max=26.502450942993164 mean=-0.17216482758522034 std=8.892765045166016 norm=112.50665283203125 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=9 x_t: shape=(32, 5, 1) dtype=float32 min=-54.4751091003418 max=29.074186325073242 mean=-0.24509663879871368 std=10.253440856933594 norm=129.7339630126953 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=10 x_t: shape=(32, 5, 1) dtype=float32 min=-61.06218719482422 max=32.67877960205078 mean=-0.2895601689815521 std=11.404240608215332 norm=144.29998779296875 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=11 x_t: shape=(32, 5, 1) dtype=float32 min=-67.4739761352539 max=36.86192321777344 mean=-0.30389463901519775 std=12.4657621383667 norm=157.72764587402344 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=12 x_t: shape=(32, 5, 1) dtype=float32 min=-72.42927551269531 max=39.54487609863281 mean=-0.32118046283721924 std=13.261781692504883 norm=167.79893493652344 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=13 x_t: shape=(32, 5, 1) dtype=float32 min=-77.30662536621094 max=40.42493438720703 mean=-0.3307735323905945 std=13.978419303894043 norm=176.86404418945312 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=14 x_t: shape=(32, 5, 1) dtype=float32 min=-82.61576080322266 max=39.86143493652344 mean=-0.3434266746044159 std=14.607719421386719 norm=184.82571411132812 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=15 x_t: shape=(32, 5, 1) dtype=float32 min=-88.66188049316406 max=41.108150482177734 mean=-0.3799400329589844 std=15.2214994430542 norm=192.598388671875 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=16 x_t: shape=(32, 5, 1) dtype=float32 min=-95.56876373291016 max=40.61848449707031 mean=-0.33787959814071655 std=15.870265007019043 norm=200.7902374267578 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=17 x_t: shape=(32, 5, 1) dtype=float32 min=-103.84175109863281 max=44.2049560546875 mean=-0.285063773393631 std=16.834442138671875 norm=212.9712677001953 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=18 x_t: shape=(32, 5, 1) dtype=float32 min=-111.15052032470703 max=48.174644470214844 mean=-0.22895367443561554 std=17.908676147460938 norm=226.54734802246094 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=19 x_t: shape=(32, 5, 1) dtype=float32 min=-118.4646987915039 max=51.69337844848633 mean=-0.20577451586723328 std=19.143077850341797 norm=242.1569061279297 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=20 x_t: shape=(32, 5, 1) dtype=float32 min=-126.65261840820312 max=54.58100891113281 mean=-0.2047255039215088 std=20.48778533935547 norm=259.1651916503906 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=21 x_t: shape=(32, 5, 1) dtype=float32 min=-134.92733764648438 max=56.563934326171875 mean=-0.27934902906417847 std=21.831613540649414 norm=276.173095703125 nan=0 inf=0
2026-03-04 13:39:49 | DEBUG | bench.models.kalmannet_tsp | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=kalmannet_tsp track_id=frozen init_id=untrained seed=0] forward t=22 x_t: shape=(32, 5, 1) dtype=float32 min=-142.48199462890625 max=63.95840835571289 mean=-0.3808973729610443 std=23.115764617919922 norm=292.4335632324219 nan=0 inf=0
