2026-03-04 13:39:37 | INFO | bench.__main__ | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] Starting run device=cuda precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=63 x_post: shape=(32, 5, 1) dtype=float32 min=-156.8535614013672 max=498.40777587890625 mean=8.557520866394043 std=57.953487396240234 norm=741.0087890625 nan=0 inf=0 innov_norm=38.78474426269531 K_norm=0.8139048218727112
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=64 x_post: shape=(32, 5, 1) dtype=float32 min=-159.10977172851562 max=506.4268493652344 mean=8.696939468383789 std=58.88385009765625 norm=752.9085083007812 nan=0 inf=0 innov_norm=40.79852294921875 K_norm=0.8135829567909241
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=65 x_post: shape=(32, 5, 1) dtype=float32 min=-161.15603637695312 max=514.60693359375 mean=8.80866527557373 std=59.807498931884766 norm=764.6729736328125 nan=0 inf=0 innov_norm=42.28064727783203 K_norm=0.8132718801498413
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=66 x_post: shape=(32, 5, 1) dtype=float32 min=-163.18582153320312 max=522.0941772460938 mean=8.947239875793457 std=60.70492935180664 norm=776.158935546875 nan=0 inf=0 innov_norm=40.5552864074707 K_norm=0.8129716515541077
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=67 x_post: shape=(32, 5, 1) dtype=float32 min=-164.75473022460938 max=530.8214721679688 mean=9.092195510864258 std=61.651512145996094 norm=788.2717895507812 nan=0 inf=0 innov_norm=42.16384506225586 K_norm=0.8126816749572754
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=68 x_post: shape=(32, 5, 1) dtype=float32 min=-166.69122314453125 max=539.33984375 mean=9.217887878417969 std=62.57915115356445 norm=800.1119995117188 nan=0 inf=0 innov_norm=41.118194580078125 K_norm=0.8124014139175415
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=69 x_post: shape=(32, 5, 1) dtype=float32 min=-169.90206909179688 max=547.3117065429688 mean=9.357034683227539 std=63.52996063232422 norm=812.2669677734375 nan=0 inf=0 innov_norm=39.60817337036133 K_norm=0.8121303915977478
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=70 x_post: shape=(32, 5, 1) dtype=float32 min=-172.73814392089844 max=555.6057739257812 mean=9.542280197143555 std=64.49729919433594 norm=824.7139892578125 nan=0 inf=0 innov_norm=43.54439163208008 K_norm=0.8118684887886047
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=71 x_post: shape=(32, 5, 1) dtype=float32 min=-174.91171264648438 max=563.8124389648438 mean=9.685344696044922 std=65.45133972167969 norm=836.9166870117188 nan=0 inf=0 innov_norm=44.1400146484375 K_norm=0.8116151094436646
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=72 x_post: shape=(32, 5, 1) dtype=float32 min=-177.54844665527344 max=571.5071411132812 mean=9.803071975708008 std=66.37583923339844 norm=848.7028198242188 nan=0 inf=0 innov_norm=37.343955993652344 K_norm=0.8113698363304138
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=73 x_post: shape=(32, 5, 1) dtype=float32 min=-179.18411254882812 max=579.955322265625 mean=9.940046310424805 std=67.29886627197266 norm=860.5061645507812 nan=0 inf=0 innov_norm=42.97935485839844 K_norm=0.8111323118209839
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=74 x_post: shape=(32, 5, 1) dtype=float32 min=-181.02052307128906 max=588.0194091796875 mean=10.09549331665039 std=68.2162857055664 norm=872.2734375 nan=0 inf=0 innov_norm=46.02829360961914 K_norm=0.8109020590782166
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=75 x_post: shape=(32, 5, 1) dtype=float32 min=-183.48239135742188 max=594.6124267578125 mean=10.230606079101562 std=69.07646179199219 norm=883.2867431640625 nan=0 inf=0 innov_norm=41.57221603393555 K_norm=0.810679018497467
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=76 x_post: shape=(32, 5, 1) dtype=float32 min=-185.9180908203125 max=602.6366577148438 mean=10.377267837524414 std=70.0375747680664 norm=895.5846557617188 nan=0 inf=0 innov_norm=40.57489776611328 K_norm=0.8104627728462219
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=77 x_post: shape=(32, 5, 1) dtype=float32 min=-187.5446014404297 max=610.3984375 mean=10.529436111450195 std=70.93223571777344 norm=907.061279296875 nan=0 inf=0 innov_norm=37.924957275390625 K_norm=0.8102530241012573
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=78 x_post: shape=(32, 5, 1) dtype=float32 min=-189.11642456054688 max=617.6530151367188 mean=10.66801929473877 std=71.76959228515625 norm=917.7957153320312 nan=0 inf=0 innov_norm=41.804141998291016 K_norm=0.8100496530532837
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=79 x_post: shape=(32, 5, 1) dtype=float32 min=-192.08270263671875 max=625.508056640625 mean=10.805031776428223 std=72.69782257080078 norm=929.6641845703125 nan=0 inf=0 innov_norm=40.494102478027344 K_norm=0.8098524212837219
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=80 x_post: shape=(32, 5, 1) dtype=float32 min=-194.66297912597656 max=632.9375610351562 mean=10.941845893859863 std=73.58998107910156 norm=941.0810546875 nan=0 inf=0 innov_norm=41.41222381591797 K_norm=0.8096609115600586
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=81 x_post: shape=(32, 5, 1) dtype=float32 min=-197.2299346923828 max=639.873291015625 mean=11.070283889770508 std=74.47637939453125 norm=952.4102783203125 nan=0 inf=0 innov_norm=41.571006774902344 K_norm=0.8094749450683594
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=82 x_post: shape=(32, 5, 1) dtype=float32 min=-199.6322784423828 max=647.3894653320312 mean=11.229772567749023 std=75.34324645996094 norm=963.5528564453125 nan=0 inf=0 innov_norm=41.64397048950195 K_norm=0.8092944025993347
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=83 x_post: shape=(32, 5, 1) dtype=float32 min=-201.63304138183594 max=655.0259399414062 mean=11.38731861114502 std=76.31826782226562 norm=976.0449829101562 nan=0 inf=0 innov_norm=43.09074783325195 K_norm=0.8091191649436951
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=84 x_post: shape=(32, 5, 1) dtype=float32 min=-203.681396484375 max=662.535888671875 mean=11.505036354064941 std=77.22285461425781 norm=987.581787109375 nan=0 inf=0 innov_norm=40.02091979980469 K_norm=0.808948814868927
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=85 x_post: shape=(32, 5, 1) dtype=float32 min=-206.6466064453125 max=669.914794921875 mean=11.622037887573242 std=78.11489868164062 norm=998.960205078125 nan=0 inf=0 innov_norm=41.06367492675781 K_norm=0.8087834715843201
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=86 x_post: shape=(32, 5, 1) dtype=float32 min=-208.42160034179688 max=677.2798461914062 mean=11.75914478302002 std=79.0524673461914 norm=1010.9456787109375 nan=0 inf=0 innov_norm=41.71530532836914 K_norm=0.8086226582527161
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=87 x_post: shape=(32, 5, 1) dtype=float32 min=-210.81382751464844 max=685.2616577148438 mean=11.8929443359375 std=80.01319885253906 norm=1023.21484375 nan=0 inf=0 innov_norm=41.68534469604492 K_norm=0.808466374874115
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=88 x_post: shape=(32, 5, 1) dtype=float32 min=-212.7920379638672 max=692.5050048828125 mean=12.010826110839844 std=80.88018798828125 norm=1034.281494140625 nan=0 inf=0 innov_norm=42.27949523925781 K_norm=0.8083143830299377
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=89 x_post: shape=(32, 5, 1) dtype=float32 min=-214.56658935546875 max=699.892822265625 mean=12.14854907989502 std=81.79476928710938 norm=1045.9805908203125 nan=0 inf=0 innov_norm=41.75260543823242 K_norm=0.8081664443016052
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=90 x_post: shape=(32, 5, 1) dtype=float32 min=-217.5685577392578 max=708.2407836914062 mean=12.277481079101562 std=82.77240753173828 norm=1058.4522705078125 nan=0 inf=0 innov_norm=42.10518264770508 K_norm=0.808022677898407
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=91 x_post: shape=(32, 5, 1) dtype=float32 min=-219.21287536621094 max=715.1647338867188 mean=12.415064811706543 std=83.62271881103516 norm=1069.346923828125 nan=0 inf=0 innov_norm=42.29624557495117 K_norm=0.8078826665878296
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=92 x_post: shape=(32, 5, 1) dtype=float32 min=-220.95794677734375 max=720.97265625 mean=12.54829216003418 std=84.41374969482422 norm=1079.49169921875 nan=0 inf=0 innov_norm=43.14586639404297 K_norm=0.8077464699745178
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=93 x_post: shape=(32, 5, 1) dtype=float32 min=-223.14942932128906 max=728.1312866210938 mean=12.709321975708008 std=85.3537826538086 norm=1091.552734375 nan=0 inf=0 innov_norm=38.29979705810547 K_norm=0.807613730430603
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=94 x_post: shape=(32, 5, 1) dtype=float32 min=-225.39723205566406 max=734.9998779296875 mean=12.847574234008789 std=86.17770385742188 norm=1102.1185302734375 nan=0 inf=0 innov_norm=38.74874496459961 K_norm=0.8074846863746643
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=95 x_post: shape=(32, 5, 1) dtype=float32 min=-227.84890747070312 max=742.1792602539062 mean=12.986688613891602 std=87.05874633789062 norm=1113.4005126953125 nan=0 inf=0 innov_norm=37.474124908447266 K_norm=0.8073588609695435
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=96 x_post: shape=(32, 5, 1) dtype=float32 min=-230.36874389648438 max=749.1928100585938 mean=13.108245849609375 std=88.01325225830078 norm=1125.56884765625 nan=0 inf=0 innov_norm=43.54659652709961 K_norm=0.8072365522384644
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=97 x_post: shape=(32, 5, 1) dtype=float32 min=-232.9414825439453 max=755.7149658203125 mean=13.2057466506958 std=88.85057830810547 norm=1136.2264404296875 nan=0 inf=0 innov_norm=40.3341178894043 K_norm=0.807117223739624
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=98 x_post: shape=(32, 5, 1) dtype=float32 min=-235.2099151611328 max=764.0179443359375 mean=13.318310737609863 std=89.77189636230469 norm=1147.963134765625 nan=0 inf=0 innov_norm=41.72556686401367 K_norm=0.8070009350776672
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=99 x_post: shape=(32, 5, 1) dtype=float32 min=-237.32391357421875 max=771.2080688476562 mean=13.464666366577148 std=90.67340087890625 norm=1159.5145263671875 nan=0 inf=0 innov_norm=39.23549270629883 K_norm=0.8068875074386597
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] predict output x_hat: shape=(32, 100, 5) dtype=float32 min=-237.32391357421875 max=771.2080688476562 mean=6.736293315887451 std=52.77587890625 norm=6729.83837890625 nan=0 inf=0
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] eval batch=1 x_hat: shape=(32, 100, 5) dtype=float32 min=-237.32391357421875 max=771.2080688476562 mean=6.736293315887451 std=52.77587890625 norm=6729.83837890625 nan=0 inf=0
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] predict input shape=(32, 100, 5) mode=nominal layout=bench_BTD_to_repo_BTD
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=0 x_post: shape=(32, 5, 1) dtype=float32 min=-2.739760160446167 max=2.6558969020843506 mean=0.03782087564468384 std=0.6309972405433655 norm=7.99587869644165 nan=0 inf=0 innov_norm=41.91142654418945 K_norm=2.1325550079345703
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=1 x_post: shape=(32, 5, 1) dtype=float32 min=-6.4499430656433105 max=5.411031723022461 mean=-0.06315401941537857 std=1.166580080986023 norm=14.77780818939209 nan=0 inf=0 innov_norm=47.52953338623047 K_norm=2.15226411819458
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=2 x_post: shape=(32, 5, 1) dtype=float32 min=-12.245689392089844 max=6.386234283447266 mean=0.009179344400763512 std=1.9246561527252197 norm=24.3454647064209 nan=0 inf=0 innov_norm=45.28157043457031 K_norm=1.992651104927063
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=3 x_post: shape=(32, 5, 1) dtype=float32 min=-16.845199584960938 max=8.156975746154785 mean=-0.0748431533575058 std=2.9185702800750732 norm=36.9294548034668 nan=0 inf=0 innov_norm=48.9151611328125 K_norm=1.813200831413269
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=4 x_post: shape=(32, 5, 1) dtype=float32 min=-20.7084903717041 max=11.164573669433594 mean=-0.07840113341808319 std=3.8173205852508545 norm=48.295894622802734 nan=0 inf=0 innov_norm=43.27988052368164 K_norm=1.6518715620040894
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=5 x_post: shape=(32, 5, 1) dtype=float32 min=-26.739410400390625 max=13.709756851196289 mean=-0.11204434931278229 std=4.827199459075928 norm=61.07622528076172 nan=0 inf=0 innov_norm=43.59751510620117 K_norm=1.5143969058990479
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=6 x_post: shape=(32, 5, 1) dtype=float32 min=-33.49720764160156 max=16.71966552734375 mean=-0.10066711902618408 std=5.9096832275390625 norm=74.76307678222656 nan=0 inf=0 innov_norm=48.90949630737305 K_norm=1.3988497257232666
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=7 x_post: shape=(32, 5, 1) dtype=float32 min=-38.5577392578125 max=19.410537719726562 mean=-0.09561143070459366 std=6.857388019561768 norm=86.74829864501953 nan=0 inf=0 innov_norm=40.15473937988281 K_norm=1.301944375038147
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=8 x_post: shape=(32, 5, 1) dtype=float32 min=-43.949928283691406 max=21.632314682006836 mean=-0.13236291706562042 std=7.776268482208252 norm=98.37712097167969 nan=0 inf=0 innov_norm=45.222774505615234 K_norm=1.2206130027770996
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=9 x_post: shape=(32, 5, 1) dtype=float32 min=-49.47889709472656 max=24.808589935302734 mean=-0.12769562005996704 std=8.786582946777344 norm=111.1541976928711 nan=0 inf=0 innov_norm=43.82564926147461 K_norm=1.1523141860961914
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=10 x_post: shape=(32, 5, 1) dtype=float32 min=-55.41899871826172 max=26.534984588623047 mean=-0.11096183955669403 std=9.803289413452148 norm=124.01083374023438 nan=0 inf=0 innov_norm=39.87144470214844 K_norm=1.0950047969818115
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=11 x_post: shape=(32, 5, 1) dtype=float32 min=-60.39421844482422 max=30.125347137451172 mean=-0.11901281028985977 std=10.747234344482422 norm=135.9512939453125 nan=0 inf=0 innov_norm=43.705562591552734 K_norm=1.0470402240753174
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=12 x_post: shape=(32, 5, 1) dtype=float32 min=-66.46400451660156 max=31.475173950195312 mean=-0.10102822631597519 std=11.755256652832031 norm=148.69903564453125 nan=0 inf=0 innov_norm=39.91946792602539 K_norm=1.0070736408233643
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=13 x_post: shape=(32, 5, 1) dtype=float32 min=-72.3829116821289 max=33.924922943115234 mean=-0.11053290218114853 std=12.765883445739746 norm=161.48312377929688 nan=0 inf=0 innov_norm=41.7459602355957 K_norm=0.9739764332771301
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=14 x_post: shape=(32, 5, 1) dtype=float32 min=-78.46619415283203 max=36.053367614746094 mean=-0.13948658108711243 std=13.745784759521484 norm=173.88092041015625 nan=0 inf=0 innov_norm=41.74565505981445 K_norm=0.9467786550521851
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=15 x_post: shape=(32, 5, 1) dtype=float32 min=-85.49747467041016 max=38.442108154296875 mean=-0.15937325358390808 std=14.79118824005127 norm=187.10623168945312 nan=0 inf=0 innov_norm=46.78304672241211 K_norm=0.9246264100074768
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=16 x_post: shape=(32, 5, 1) dtype=float32 min=-91.6910171508789 max=40.524559020996094 mean=-0.12976884841918945 std=15.837564468383789 norm=200.33782958984375 nan=0 inf=0 innov_norm=41.052974700927734 K_norm=0.9067564606666565
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=17 x_post: shape=(32, 5, 1) dtype=float32 min=-98.27632904052734 max=43.74266815185547 mean=-0.1549135446548462 std=16.879051208496094 norm=213.5139617919922 nan=0 inf=0 innov_norm=39.546897888183594 K_norm=0.8924797773361206
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=18 x_post: shape=(32, 5, 1) dtype=float32 min=-105.14204406738281 max=46.11904525756836 mean=-0.17231151461601257 std=17.923297882080078 norm=226.72425842285156 nan=0 inf=0 innov_norm=38.2396125793457 K_norm=0.8811758160591125
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=19 x_post: shape=(32, 5, 1) dtype=float32 min=-111.05180358886719 max=49.397220611572266 mean=-0.1882481873035431 std=19.009227752685547 norm=240.46160888671875 nan=0 inf=0 innov_norm=41.353851318359375 K_norm=0.8722888827323914
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=20 x_post: shape=(32, 5, 1) dtype=float32 min=-117.75578308105469 max=51.80558395385742 mean=-0.1614573895931244 std=20.074188232421875 norm=253.9288330078125 nan=0 inf=0 innov_norm=42.07286834716797 K_norm=0.8653291463851929
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=21 x_post: shape=(32, 5, 1) dtype=float32 min=-123.88430786132812 max=54.465354919433594 mean=-0.16162049770355225 std=21.121713638305664 norm=267.1787109375 nan=0 inf=0 innov_norm=43.14418411254883 K_norm=0.8598749041557312
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=22 x_post: shape=(32, 5, 1) dtype=float32 min=-129.66680908203125 max=56.970008850097656 mean=-0.20503170788288116 std=22.101442337036133 norm=279.57562255859375 nan=0 inf=0 innov_norm=43.31721496582031 K_norm=0.8555699586868286
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=23 x_post: shape=(32, 5, 1) dtype=float32 min=-136.1120147705078 max=59.41813659667969 mean=-0.22759008407592773 std=23.132017135620117 norm=292.6136169433594 nan=0 inf=0 innov_norm=40.96500015258789 K_norm=0.8521223068237305
2026-03-04 13:39:38 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=ebdd3128c726 model_id=mb_kf_nominal track_id=frozen init_id=untrained seed=0] kf t=24 x_post: shape=(32, 5, 1) dtype=float32 min=-142.03518676757812 max=61.58515930175781 mean=-0.2397962510585785 std=24.163671493530273 norm=305.6640319824219 nan=0 inf=0 innov_norm=42.575626373291016 K_norm=0.849299430847168
