2026-03-04 13:39:33 | INFO | bench.__main__ | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] Starting run device=cuda precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=69 x_post: shape=(32, 5, 1) dtype=float32 min=-193.4171142578125 max=321.7776184082031 mean=3.0858030319213867 std=52.93693923950195 norm=670.7418823242188 nan=0 inf=0 innov_norm=1.7303880453109741 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=70 x_post: shape=(32, 5, 1) dtype=float32 min=-196.3879852294922 max=326.5024108886719 mean=3.1385746002197266 std=53.74803924560547 norm=681.0230102539062 nan=0 inf=0 innov_norm=1.6925560235977173 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=71 x_post: shape=(32, 5, 1) dtype=float32 min=-199.39573669433594 max=331.24969482421875 mean=3.191265106201172 std=54.552974700927734 norm=691.226318359375 nan=0 inf=0 innov_norm=1.740978479385376 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=72 x_post: shape=(32, 5, 1) dtype=float32 min=-202.37889099121094 max=335.9568786621094 mean=3.244680881500244 std=55.35272216796875 norm=701.3646240234375 nan=0 inf=0 innov_norm=1.6301517486572266 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=73 x_post: shape=(32, 5, 1) dtype=float32 min=-205.32420349121094 max=340.5618896484375 mean=3.2982335090637207 std=56.149681091308594 norm=711.4678344726562 nan=0 inf=0 innov_norm=1.6402186155319214 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=74 x_post: shape=(32, 5, 1) dtype=float32 min=-208.28067016601562 max=345.15679931640625 mean=3.3515892028808594 std=56.94340515136719 norm=721.5299682617188 nan=0 inf=0 innov_norm=1.6631271839141846 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=75 x_post: shape=(32, 5, 1) dtype=float32 min=-211.14637756347656 max=349.75482177734375 mean=3.4043350219726562 std=57.74174880981445 norm=731.6500854492188 nan=0 inf=0 innov_norm=1.5977861881256104 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=76 x_post: shape=(32, 5, 1) dtype=float32 min=-213.91436767578125 max=354.2738342285156 mean=3.4554684162139893 std=58.53904342651367 norm=741.7557983398438 nan=0 inf=0 innov_norm=1.5637609958648682 K_norm=3.5186352729797363
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=77 x_post: shape=(32, 5, 1) dtype=float32 min=-216.67654418945312 max=358.8017272949219 mean=3.4999797344207764 std=59.33501434326172 norm=751.8397216796875 nan=0 inf=0 innov_norm=1.7475172281265259 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=78 x_post: shape=(32, 5, 1) dtype=float32 min=-219.53309631347656 max=363.3741149902344 mean=3.5496208667755127 std=60.1397590637207 norm=762.0383911132812 nan=0 inf=0 innov_norm=1.5484727621078491 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=79 x_post: shape=(32, 5, 1) dtype=float32 min=-222.29425048828125 max=367.9909362792969 mean=3.6042816638946533 std=60.94532012939453 norm=772.2510375976562 nan=0 inf=0 innov_norm=1.699947476387024 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=80 x_post: shape=(32, 5, 1) dtype=float32 min=-225.02732849121094 max=372.5860290527344 mean=3.6621766090393066 std=61.74675369262695 norm=782.4140625 nan=0 inf=0 innov_norm=1.712710976600647 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=81 x_post: shape=(32, 5, 1) dtype=float32 min=-227.86265563964844 max=377.25714111328125 mean=3.7101821899414062 std=62.54778289794922 norm=792.5645141601562 nan=0 inf=0 innov_norm=1.8523221015930176 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=82 x_post: shape=(32, 5, 1) dtype=float32 min=-230.71945190429688 max=381.84490966796875 mean=3.762545108795166 std=63.344764709472656 norm=802.6671752929688 nan=0 inf=0 innov_norm=1.8363986015319824 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=83 x_post: shape=(32, 5, 1) dtype=float32 min=-233.72793579101562 max=386.36456298828125 mean=3.813509464263916 std=64.15050506591797 norm=812.87939453125 nan=0 inf=0 innov_norm=1.676733374595642 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=84 x_post: shape=(32, 5, 1) dtype=float32 min=-236.6492462158203 max=390.9109191894531 mean=3.8609511852264404 std=64.95249938964844 norm=823.0416870117188 nan=0 inf=0 innov_norm=1.6975525617599487 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=85 x_post: shape=(32, 5, 1) dtype=float32 min=-239.54469299316406 max=395.4660339355469 mean=3.909689426422119 std=65.7568359375 norm=833.234375 nan=0 inf=0 innov_norm=1.4923419952392578 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=86 x_post: shape=(32, 5, 1) dtype=float32 min=-242.25588989257812 max=399.9578552246094 mean=3.9591612815856934 std=66.55787658691406 norm=843.3861083984375 nan=0 inf=0 innov_norm=1.7503827810287476 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=87 x_post: shape=(32, 5, 1) dtype=float32 min=-244.87115478515625 max=404.4813537597656 mean=4.011167049407959 std=67.35956573486328 norm=853.5479736328125 nan=0 inf=0 innov_norm=1.7245309352874756 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=88 x_post: shape=(32, 5, 1) dtype=float32 min=-247.5624237060547 max=409.0979309082031 mean=4.060767650604248 std=68.1725845336914 norm=863.8509521484375 nan=0 inf=0 innov_norm=1.6846048831939697 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=89 x_post: shape=(32, 5, 1) dtype=float32 min=-250.21527099609375 max=413.6114807128906 mean=4.115191459655762 std=68.98037719726562 norm=874.091796875 nan=0 inf=0 innov_norm=1.8362221717834473 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=90 x_post: shape=(32, 5, 1) dtype=float32 min=-252.9248504638672 max=418.17041015625 mean=4.163759708404541 std=69.7811508178711 norm=884.2394409179688 nan=0 inf=0 innov_norm=1.6354336738586426 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=91 x_post: shape=(32, 5, 1) dtype=float32 min=-255.5888671875 max=422.74981689453125 mean=4.2145819664001465 std=70.57990264892578 norm=894.3633422851562 nan=0 inf=0 innov_norm=1.7305275201797485 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=92 x_post: shape=(32, 5, 1) dtype=float32 min=-258.2786560058594 max=427.39739990234375 mean=4.268046855926514 std=71.38871765136719 norm=904.6161499023438 nan=0 inf=0 innov_norm=1.7067054510116577 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=93 x_post: shape=(32, 5, 1) dtype=float32 min=-260.8981018066406 max=432.1091003417969 mean=4.320211887359619 std=72.20020294189453 norm=914.90185546875 nan=0 inf=0 innov_norm=1.5442883968353271 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=94 x_post: shape=(32, 5, 1) dtype=float32 min=-263.62237548828125 max=436.84210205078125 mean=4.364804744720459 std=73.01376342773438 norm=925.2080078125 nan=0 inf=0 innov_norm=1.6671234369277954 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=95 x_post: shape=(32, 5, 1) dtype=float32 min=-266.3423156738281 max=441.6178283691406 mean=4.413537502288818 std=73.82904815673828 norm=935.5390014648438 nan=0 inf=0 innov_norm=1.495949625968933 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=96 x_post: shape=(32, 5, 1) dtype=float32 min=-269.0195617675781 max=446.3794250488281 mean=4.464241027832031 std=74.64031219482422 norm=945.82080078125 nan=0 inf=0 innov_norm=1.6764580011367798 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=97 x_post: shape=(32, 5, 1) dtype=float32 min=-271.8643493652344 max=451.0870056152344 mean=4.502858638763428 std=75.45581817626953 norm=956.1469116210938 nan=0 inf=0 innov_norm=1.7856265306472778 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=98 x_post: shape=(32, 5, 1) dtype=float32 min=-274.6624755859375 max=455.83306884765625 mean=4.547950267791748 std=76.27601623535156 norm=966.5372314453125 nan=0 inf=0 innov_norm=1.4625228643417358 K_norm=3.5186350345611572
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=99 x_post: shape=(32, 5, 1) dtype=float32 min=-277.5398864746094 max=460.6534729003906 mean=4.589454174041748 std=77.0968246459961 norm=976.9326171875 nan=0 inf=0 innov_norm=1.5967389345169067 K_norm=3.518634796142578
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] predict output x_hat: shape=(32, 100, 5) dtype=float32 min=-277.5398864746094 max=460.6534729003906 mean=2.1749267578125 std=44.16511535644531 norm=5593.26318359375 nan=0 inf=0
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] eval batch=1 x_hat: shape=(32, 100, 5) dtype=float32 min=-277.5398864746094 max=460.6534729003906 mean=2.1749267578125 std=44.16511535644531 norm=5593.26318359375 nan=0 inf=0
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] predict input shape=(32, 100, 5) mode=oracle layout=bench_BTD_to_repo_BTD
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=0 x_post: shape=(32, 5, 1) dtype=float32 min=-2.3492910861968994 max=2.828420400619507 mean=-0.041991375386714935 std=0.9798015356063843 norm=12.404994010925293 nan=0 inf=0 innov_norm=15.615052223205566 K_norm=16.13719367980957
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=1 x_post: shape=(32, 5, 1) dtype=float32 min=-3.770936965942383 max=3.56603741645813 mean=-0.049896854907274246 std=1.2023437023162842 norm=15.22166919708252 nan=0 inf=0 innov_norm=2.0668630599975586 K_norm=7.817058563232422
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=2 x_post: shape=(32, 5, 1) dtype=float32 min=-6.4883599281311035 max=8.374232292175293 mean=-0.05477967858314514 std=1.8838281631469727 norm=23.838825225830078 nan=0 inf=0 innov_norm=1.910124659538269 K_norm=5.647396564483643
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=3 x_post: shape=(32, 5, 1) dtype=float32 min=-9.128039360046387 max=13.224724769592285 mean=-0.060886312276124954 std=2.6982853412628174 norm=34.13959503173828 nan=0 inf=0 innov_norm=1.9680581092834473 K_norm=4.6947455406188965
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=4 x_post: shape=(32, 5, 1) dtype=float32 min=-12.322392463684082 max=18.05704116821289 mean=-0.07274254411458969 std=3.556541681289673 norm=44.996498107910156 nan=0 inf=0 innov_norm=1.6532078981399536 K_norm=4.209838390350342
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=5 x_post: shape=(32, 5, 1) dtype=float32 min=-15.5888090133667 max=22.903284072875977 mean=-0.08762221783399582 std=4.435441970825195 norm=56.1153450012207 nan=0 inf=0 innov_norm=1.6863181591033936 K_norm=3.946106433868408
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=6 x_post: shape=(32, 5, 1) dtype=float32 min=-19.1160831451416 max=27.677236557006836 mean=-0.09663443267345428 std=5.325770378112793 norm=67.37734985351562 nan=0 inf=0 innov_norm=1.5820659399032593 K_norm=3.7940423488616943
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=7 x_post: shape=(32, 5, 1) dtype=float32 min=-22.695777893066406 max=32.441436767578125 mean=-0.10712472349405289 std=6.215517520904541 norm=78.6324462890625 nan=0 inf=0 innov_norm=1.558256983757019 K_norm=3.7016825675964355
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=8 x_post: shape=(32, 5, 1) dtype=float32 min=-26.38912010192871 max=37.07694625854492 mean=-0.11710204929113388 std=7.0979790687561035 norm=89.79534149169922 nan=0 inf=0 innov_norm=1.7827147245407104 K_norm=3.6432182788848877
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=9 x_post: shape=(32, 5, 1) dtype=float32 min=-30.063926696777344 max=41.73374938964844 mean=-0.1263544112443924 std=7.980957984924316 norm=100.96466827392578 nan=0 inf=0 innov_norm=1.4379775524139404 K_norm=3.604975700378418
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=10 x_post: shape=(32, 5, 1) dtype=float32 min=-33.78190994262695 max=46.35982894897461 mean=-0.13360066711902618 std=8.872332572937012 norm=112.23983001708984 nan=0 inf=0 innov_norm=1.5850332975387573 K_norm=3.5792932510375977
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=11 x_post: shape=(32, 5, 1) dtype=float32 min=-37.60848617553711 max=51.04219436645508 mean=-0.13785815238952637 std=9.772814750671387 norm=123.62970733642578 nan=0 inf=0 innov_norm=1.8267794847488403 K_norm=3.5616846084594727
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=12 x_post: shape=(32, 5, 1) dtype=float32 min=-41.43457794189453 max=55.91389846801758 mean=-0.14459416270256042 std=10.681032180786133 norm=135.11793518066406 nan=0 inf=0 innov_norm=1.5715320110321045 K_norm=3.549419403076172
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=13 x_post: shape=(32, 5, 1) dtype=float32 min=-45.1555061340332 max=60.785831451416016 mean=-0.15299364924430847 std=11.58184814453125 norm=146.5128631591797 nan=0 inf=0 innov_norm=1.8561338186264038 K_norm=3.5407731533050537
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=14 x_post: shape=(32, 5, 1) dtype=float32 min=-48.894718170166016 max=65.61083984375 mean=-0.15586447715759277 std=12.483806610107422 norm=157.92135620117188 nan=0 inf=0 innov_norm=1.5478862524032593 K_norm=3.53462290763855
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=15 x_post: shape=(32, 5, 1) dtype=float32 min=-52.64411926269531 max=70.41001892089844 mean=-0.17358258366584778 std=13.372048377990723 norm=169.1587677001953 nan=0 inf=0 innov_norm=1.6631003618240356 K_norm=3.5302176475524902
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=16 x_post: shape=(32, 5, 1) dtype=float32 min=-56.450721740722656 max=75.25756072998047 mean=-0.1841067373752594 std=14.263449668884277 norm=180.4349822998047 nan=0 inf=0 innov_norm=1.6161012649536133 K_norm=3.527045965194702
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=17 x_post: shape=(32, 5, 1) dtype=float32 min=-60.337894439697266 max=80.00370025634766 mean=-0.19964320957660675 std=15.150979042053223 norm=191.66305541992188 nan=0 inf=0 innov_norm=1.7001633644104004 K_norm=3.5247535705566406
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=18 x_post: shape=(32, 5, 1) dtype=float32 min=-64.1762924194336 max=84.77528381347656 mean=-0.21262331306934357 std=16.04286003112793 norm=202.9457244873047 nan=0 inf=0 innov_norm=1.4772573709487915 K_norm=3.5230915546417236
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=19 x_post: shape=(32, 5, 1) dtype=float32 min=-67.989013671875 max=89.45087432861328 mean=-0.22369655966758728 std=16.931900024414062 norm=214.19215393066406 nan=0 inf=0 innov_norm=1.556830883026123 K_norm=3.521883964538574
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=20 x_post: shape=(32, 5, 1) dtype=float32 min=-71.8549575805664 max=94.12244415283203 mean=-0.23310494422912598 std=17.817968368530273 norm=225.40074157714844 nan=0 inf=0 innov_norm=1.526438593864441 K_norm=3.521005630493164
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=21 x_post: shape=(32, 5, 1) dtype=float32 min=-75.69383239746094 max=98.91881561279297 mean=-0.24216751754283905 std=18.709808349609375 norm=236.6822509765625 nan=0 inf=0 innov_norm=1.6322592496871948 K_norm=3.5203652381896973
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=22 x_post: shape=(32, 5, 1) dtype=float32 min=-79.49932861328125 max=103.65291595458984 mean=-0.24439015984535217 std=19.609277725219727 norm=248.05918884277344 nan=0 inf=0 innov_norm=1.649527668952942 K_norm=3.5198984146118164
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=23 x_post: shape=(32, 5, 1) dtype=float32 min=-83.3825912475586 max=108.39198303222656 mean=-0.24873676896095276 std=20.495906829833984 norm=259.2740783691406 nan=0 inf=0 innov_norm=1.6022953987121582 K_norm=3.5195577144622803
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=24 x_post: shape=(32, 5, 1) dtype=float32 min=-87.31053924560547 max=113.18587493896484 mean=-0.24636277556419373 std=21.396516799926758 norm=270.6648254394531 nan=0 inf=0 innov_norm=1.6219159364700317 K_norm=3.5193092823028564
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=25 x_post: shape=(32, 5, 1) dtype=float32 min=-91.35729217529297 max=117.94312286376953 mean=-0.25044599175453186 std=22.29998779296875 norm=282.09283447265625 nan=0 inf=0 innov_norm=1.8023351430892944 K_norm=3.51912784576416
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=26 x_post: shape=(32, 5, 1) dtype=float32 min=-95.40607452392578 max=122.58335876464844 mean=-0.25413185358047485 std=23.202831268310547 norm=293.5127868652344 nan=0 inf=0 innov_norm=1.6144108772277832 K_norm=3.5189950466156006
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=27 x_post: shape=(32, 5, 1) dtype=float32 min=-99.5084457397461 max=127.3047866821289 mean=-0.2549431622028351 std=24.113012313842773 norm=305.02520751953125 nan=0 inf=0 innov_norm=1.7759045362472534 K_norm=3.5188982486724854
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=28 x_post: shape=(32, 5, 1) dtype=float32 min=-103.73931121826172 max=131.97576904296875 mean=-0.25506120920181274 std=25.027477264404297 norm=316.5917663574219 nan=0 inf=0 innov_norm=1.6086044311523438 K_norm=3.518827438354492
2026-03-04 13:39:33 | DEBUG | bench.models.mb_kf | [task_id=A_linear_canonical_v0 scenario_id=e430cbdcf2b5 model_id=mb_kf_oracle track_id=frozen init_id=untrained seed=0] kf t=29 x_post: shape=(32, 5, 1) dtype=float32 min=-108.05762481689453 max=136.65878295898438 mean=-0.260328471660614 std=25.939380645751953 norm=328.1266174316406 nan=0 inf=0 innov_norm=1.7670899629592896 K_norm=3.518775701522827
