2026-03-04 13:18:01 | INFO | bench.__main__ | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] Starting run device=cpu precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=6 x_t: shape=(16, 5, 1) dtype=float32 min=-49.53270721435547 max=71.79232025146484 mean=0.6408739686012268 std=14.690333366394043 norm=131.51931762695312 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=7 x_t: shape=(16, 5, 1) dtype=float32 min=-57.97870635986328 max=90.41352844238281 mean=1.131929874420166 std=20.855947494506836 norm=186.81578063964844 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=8 x_t: shape=(16, 5, 1) dtype=float32 min=-70.61741638183594 max=159.34381103515625 mean=2.8457374572753906 std=31.93153190612793 norm=286.7362365722656 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=9 x_t: shape=(16, 5, 1) dtype=float32 min=-104.20115661621094 max=271.05133056640625 mean=7.605682373046875 std=51.34990692138672 norm=464.2981262207031 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=10 x_t: shape=(16, 5, 1) dtype=float32 min=-218.60317993164062 max=440.43212890625 mean=12.628216743469238 std=83.0337905883789 norm=751.2167358398438 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=11 x_t: shape=(16, 5, 1) dtype=float32 min=-362.28253173828125 max=741.3211669921875 mean=20.68659210205078 std=133.24464416503906 norm=1206.0537109375 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=12 x_t: shape=(16, 5, 1) dtype=float32 min=-733.1767578125 max=1184.81005859375 mean=29.471405029296875 std=213.31170654296875 norm=1926.04150390625 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=13 x_t: shape=(16, 5, 1) dtype=float32 min=-1110.64501953125 max=1668.6724853515625 mean=35.10279083251953 std=307.2415771484375 norm=2765.9296875 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=14 x_t: shape=(16, 5, 1) dtype=float32 min=-1418.836181640625 max=2046.7969970703125 mean=31.630748748779297 std=369.251220703125 norm=3314.7783203125 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=15 x_t: shape=(16, 5, 1) dtype=float32 min=-2095.005126953125 max=2304.635986328125 mean=22.809795379638672 std=488.1641540527344 norm=4371.03662109375 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=16 x_t: shape=(16, 5, 1) dtype=float32 min=-3103.688232421875 max=2435.642822265625 mean=-10.924301147460938 std=566.9104614257812 norm=5071.5419921875 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=17 x_t: shape=(16, 5, 1) dtype=float32 min=-3631.471435546875 max=2069.912841796875 mean=-71.61356353759766 std=595.3868408203125 norm=5363.68505859375 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=18 x_t: shape=(16, 5, 1) dtype=float32 min=-5000.7255859375 max=710.170166015625 mean=-166.2596893310547 std=786.6560668945312 norm=7191.49609375 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=19 x_t: shape=(16, 5, 1) dtype=float32 min=-12076.8798828125 max=1798.37353515625 mean=-334.6591491699219 std=1641.621337890625 norm=14985.1044921875 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=20 x_t: shape=(16, 5, 1) dtype=float32 min=-20598.849609375 max=4645.4228515625 mean=-560.5133666992188 std=3020.0419921875 norm=27473.373046875 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=21 x_t: shape=(16, 5, 1) dtype=float32 min=-34596.90625 max=10278.341796875 mean=-762.7095947265625 std=4913.765625 norm=44476.3515625 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=22 x_t: shape=(16, 5, 1) dtype=float32 min=-40689.8046875 max=20897.8515625 mean=-805.1076049804688 std=6255.576171875 norm=56413.07421875 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=23 x_t: shape=(16, 5, 1) dtype=float32 min=-49215.03515625 max=40366.90625 mean=-799.7222900390625 std=8940.609375 norm=80286.515625 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=24 x_t: shape=(16, 5, 1) dtype=float32 min=-59810.99609375 max=63979.1875 mean=-445.1064453125 std=10921.15625 norm=97762.8828125 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=25 x_t: shape=(16, 5, 1) dtype=float32 min=-55371.3046875 max=73780.578125 mean=291.55706787109375 std=10540.171875 norm=94310.2265625 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=26 x_t: shape=(16, 5, 1) dtype=float32 min=-31147.55859375 max=66204.75 mean=1161.784912109375 std=9154.0849609375 norm=82533.3984375 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=27 x_t: shape=(16, 5, 1) dtype=float32 min=-3058.53466796875 max=71996.734375 mean=2227.34228515625 std=10814.3447265625 norm=98756.71875 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=28 x_t: shape=(16, 5, 1) dtype=float32 min=-20310.9765625 max=120468.28125 mean=3610.435546875 std=17869.81640625 norm=163062.109375 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=29 x_t: shape=(16, 5, 1) dtype=float32 min=-53503.5625 max=203738.65625 mean=6110.67529296875 std=32111.369140625 norm=292366.9375 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=30 x_t: shape=(16, 5, 1) dtype=float32 min=-139758.703125 max=330058.6875 mean=8410.4658203125 std=56147.44140625 norm=507800.875 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=31 x_t: shape=(16, 5, 1) dtype=float32 min=-118595.5703125 max=473631.8125 mean=11585.7294921875 std=77826.2421875 norm=703770.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=32 x_t: shape=(16, 5, 1) dtype=float32 min=-237273.28125 max=733256.375 mean=17446.49609375 std=116979.5703125 norm=1057869.625 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=33 x_t: shape=(16, 5, 1) dtype=float32 min=-329702.15625 max=1364272.75 mean=33501.86328125 std=218618.703125 norm=1978211.5 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=34 x_t: shape=(16, 5, 1) dtype=float32 min=-430285.96875 max=2066210.625 mean=52108.3984375 std=334849.71875 norm=3031034.25 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=35 x_t: shape=(16, 5, 1) dtype=float32 min=-1545263.375 max=2833459.0 mean=51469.1484375 std=486506.375 norm=4375728.5 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=36 x_t: shape=(16, 5, 1) dtype=float32 min=-2337555.5 max=3430340.0 mean=40591.63671875 std=652544.0625 norm=5847813.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=37 x_t: shape=(16, 5, 1) dtype=float32 min=-3098503.25 max=3038108.5 mean=5231.13134765625 std=645280.25 norm=5771751.5 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=38 x_t: shape=(16, 5, 1) dtype=float32 min=-3275686.0 max=3060278.0 mean=-37546.43359375 std=616840.25 norm=5527398.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=39 x_t: shape=(16, 5, 1) dtype=float32 min=-3027931.5 max=2523287.75 mean=-69485.171875 std=585298.1875 norm=5271828.5 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=40 x_t: shape=(16, 5, 1) dtype=float32 min=-4354368.0 max=184113.25 mean=-144346.75 std=714864.8125 norm=6522991.5 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=41 x_t: shape=(16, 5, 1) dtype=float32 min=-10636278.0 max=1267762.5 mean=-231152.78125 std=1347450.625 norm=12228016.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=42 x_t: shape=(16, 5, 1) dtype=float32 min=-15947566.0 max=7782420.0 mean=-248510.53125 std=2150259.25 norm=19360522.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=43 x_t: shape=(16, 5, 1) dtype=float32 min=-15794832.0 max=13248736.0 mean=-262648.03125 std=2741796.5 norm=24635636.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=44 x_t: shape=(16, 5, 1) dtype=float32 min=-15249266.0 max=19157160.0 mean=-90072.796875 std=3028302.25 norm=27097938.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=45 x_t: shape=(16, 5, 1) dtype=float32 min=-12818509.0 max=21554142.0 mean=120073.4765625 std=2832984.5 norm=25361734.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=46 x_t: shape=(16, 5, 1) dtype=float32 min=-6727416.0 max=17895662.0 mean=306276.15625 std=2399630.0 norm=21637062.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=47 x_t: shape=(16, 5, 1) dtype=float32 min=-200785.46875 max=19493166.0 mean=590845.5 std=3073543.5 norm=27993954.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=48 x_t: shape=(16, 5, 1) dtype=float32 min=-11643777.0 max=32349476.0 mean=559469.3125 std=4206366.0 norm=37954212.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=49 x_t: shape=(16, 5, 1) dtype=float32 min=-18241462.0 max=27580736.0 mean=562887.125 std=4428712.0 norm=39930272.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=50 x_t: shape=(16, 5, 1) dtype=float32 min=-28186732.0 max=29409096.0 mean=524550.875 std=5681414.5 norm=51032248.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=51 x_t: shape=(16, 5, 1) dtype=float32 min=-31018288.0 max=37461948.0 mean=526027.125 std=6568365.0 norm=58937340.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=52 x_t: shape=(16, 5, 1) dtype=float32 min=-45824928.0 max=37738056.0 mean=169287.125 std=7896880.0 norm=70648064.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=53 x_t: shape=(16, 5, 1) dtype=float32 min=-49341628.0 max=37226496.0 mean=-316759.4375 std=7818196.0 norm=69985440.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=54 x_t: shape=(16, 5, 1) dtype=float32 min=-54799924.0 max=25474356.0 mean=-1158922.75 std=8102787.0 norm=73211064.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=55 x_t: shape=(16, 5, 1) dtype=float32 min=-92628848.0 max=1429224.875 mean=-2340819.25 std=12707372.0 norm=115570496.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=56 x_t: shape=(16, 5, 1) dtype=float32 min=-161688816.0 max=38086736.0 mean=-3010029.75 std=20206790.0 norm=182729232.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=57 x_t: shape=(16, 5, 1) dtype=float32 min=-213723168.0 max=102062848.0 mean=-4635683.0 std=32250074.0 norm=291418144.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=58 x_t: shape=(16, 5, 1) dtype=float32 min=-275415424.0 max=200425696.0 mean=-4629244.0 std=46952740.0 norm=421994304.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=59 x_t: shape=(16, 5, 1) dtype=float32 min=-342526272.0 max=337075136.0 mean=-3175693.5 std=60540076.0 norm=542231360.0 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=0 x_t: shape=(16, 5, 1) dtype=float32 min=-1.3934118747711182 max=2.133085012435913 mean=0.03433023765683174 std=0.6823858022689819 norm=6.111163139343262 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=1 x_t: shape=(16, 5, 1) dtype=float32 min=-3.398715019226074 max=6.923463821411133 mean=-0.15509510040283203 std=1.575269341468811 norm=14.15776252746582 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=2 x_t: shape=(16, 5, 1) dtype=float32 min=-7.216118812561035 max=12.097930908203125 mean=-0.43656009435653687 std=2.6510672569274902 norm=24.031217575073242 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=3 x_t: shape=(16, 5, 1) dtype=float32 min=-8.851053237915039 max=18.923988342285156 mean=-0.5821738243103027 std=3.998293161392212 norm=36.1389274597168 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=4 x_t: shape=(16, 5, 1) dtype=float32 min=-17.685182571411133 max=30.045047760009766 mean=-0.5878111124038696 std=6.09674596786499 norm=54.783817291259766 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=5 x_t: shape=(16, 5, 1) dtype=float32 min=-25.984512329101562 max=40.449989318847656 mean=-0.5652763247489929 std=8.485557556152344 norm=76.06535339355469 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=6 x_t: shape=(16, 5, 1) dtype=float32 min=-39.91527557373047 max=57.28784942626953 mean=-0.5438305139541626 std=12.386968612670898 norm=110.89913940429688 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=7 x_t: shape=(16, 5, 1) dtype=float32 min=-43.64378356933594 max=64.51547241210938 mean=-0.303327739238739 std=16.34721565246582 norm=146.23912048339844 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=8 x_t: shape=(16, 5, 1) dtype=float32 min=-56.67926025390625 max=93.96827697753906 mean=0.1645498275756836 std=21.652584075927734 norm=193.6721954345703 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=9 x_t: shape=(16, 5, 1) dtype=float32 min=-69.90866088867188 max=115.99836730957031 mean=2.130980968475342 std=27.471908569335938 norm=246.45436096191406 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=10 x_t: shape=(16, 5, 1) dtype=float32 min=-123.8763427734375 max=152.00804138183594 mean=3.4355826377868652 std=35.27753448486328 norm=317.0246276855469 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=11 x_t: shape=(16, 5, 1) dtype=float32 min=-189.4047393798828 max=192.19363403320312 mean=3.9173686504364014 std=44.67127227783203 norm=401.08538818359375 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=12 x_t: shape=(16, 5, 1) dtype=float32 min=-283.3203125 max=213.79840087890625 mean=2.2744154930114746 std=54.0369758605957 norm=483.74932861328125 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=13 x_t: shape=(16, 5, 1) dtype=float32 min=-347.5682373046875 max=213.56369018554688 mean=-3.1767802238464355 std=57.2491340637207 norm=512.8395385742188 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=14 x_t: shape=(16, 5, 1) dtype=float32 min=-298.3888244628906 max=161.61949157714844 mean=-11.29563045501709 std=59.92862319946289 norm=545.4561767578125 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=15 x_t: shape=(16, 5, 1) dtype=float32 min=-686.4912719726562 max=126.83578491210938 mean=-23.944499969482422 std=91.74774169921875 norm=848.103271484375 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=16 x_t: shape=(16, 5, 1) dtype=float32 min=-1281.915283203125 max=382.4400329589844 mean=-34.911766052246094 std=164.6192169189453 norm=1505.1461181640625 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=17 x_t: shape=(16, 5, 1) dtype=float32 min=-1467.792236328125 max=542.552001953125 mean=-48.5744743347168 std=215.13839721679688 norm=1972.693603515625 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=18 x_t: shape=(16, 5, 1) dtype=float32 min=-1583.664794921875 max=1059.814208984375 mean=-48.285240173339844 std=276.6338806152344 norm=2511.697021484375 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=19 x_t: shape=(16, 5, 1) dtype=float32 min=-2109.6826171875 max=1972.40771484375 mean=-39.74937438964844 std=363.69378662109375 norm=3272.346923828125 nan=0 inf=0
2026-03-04 13:18:22 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=f6d0afa85860 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=20 x_t: shape=(16, 5, 1) dtype=float32 min=-2048.45263671875 max=2434.44140625 mean=-11.734109878540039 std=381.9387512207031 norm=3417.77587890625 nan=0 inf=0
